,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,4474.6,2234.8,0.000173305,0.01275,-0.07343,0.08549,-0.00700
1,2,6141.6,1628.2,0.000024819,0.00133,-0.01409,-0.03204,0.01025
2,3,9034.9,1106.8,0.000483066,0.01760,-0.05287,-0.04761,0.11198
3,4,19312.7,517.8,0.018304816,0.31203,0.49752,-0.23562,-0.09481
4,5,24654.4,405.6,0.005829906,0.07785,-0.24832,0.08012,0.09881
5,6,25653.2,389.8,0.004728330,0.06068,0.05734,0.16638,-0.17236
6,7,27576.1,362.6,0.000034278,0.00041,-0.00505,-0.01013,0.01677
7,8,27827.1,359.4,0.000271908,0.00322,-0.00024,0.05564,0.01099
8,9,30608.7,326.7,0.012062943,0.12974,0.00520,-0.00184,0.36016
9,10,34050.0,293.7,0.000813505,0.00787,-0.06515,0.04990,-0.03362
10,11,34497.8,289.9,0.000300899,0.00287,-0.02907,0.04497,0.00208
11,12,35573.9,281.1,0.001850004,0.01712,0.10616,-0.05089,-0.05711
12,13,36280.7,275.6,0.000038337,0.00035,0.00367,-0.01698,0.00679
13,14,36434.4,274.5,0.007059259,0.06379,0.10218,-0.22570,0.04902
14,15,37546.2,266.3,0.000917627,0.00805,0.08849,0.01242,0.00781
15,16,38806.7,257.7,0.007979985,0.06770,0.25946,0.00748,0.01792
16,17,40382.7,247.6,0.002034611,0.01659,0.06290,-0.11236,-0.00235
17,18,41157.0,243.0,0.000423070,0.00338,-0.02406,-0.04364,0.03001
18,19,42016.4,238.0,0.010387644,0.08139,0.22447,-0.11059,-0.13701
19,20,42709.6,234.1,0.000904437,0.00697,-0.06623,0.04917,0.01294
