,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7158.8,1396.9,0.000008661,0.00040,-0.00178,0.00446,-0.01937
1,2,12803.0,781.1,0.002107864,0.05420,-0.11583,0.12152,0.16130
2,3,19454.8,514.0,0.000058056,0.00098,-0.00254,-0.02813,0.01360
3,4,20217.1,494.6,0.024469252,0.39845,0.08515,-0.52361,0.34210
4,5,24899.7,401.6,0.006582157,0.08703,-0.25708,0.06079,-0.13131
5,6,26172.3,382.1,0.000353368,0.00444,-0.04383,-0.04716,-0.01733
6,7,26500.1,377.4,0.001093673,0.01359,0.06555,0.08579,0.04394
7,8,30800.3,324.7,0.002794107,0.02987,0.16421,0.04852,0.02338
8,9,31335.3,319.1,0.001074657,0.01129,0.01303,0.09358,-0.04862
9,10,31714.3,315.3,0.002132610,0.02214,0.05839,-0.09669,0.09684
10,11,32001.1,312.5,0.001244981,0.01281,0.09632,-0.01422,0.05769
11,12,32476.8,307.9,0.001620592,0.01643,0.09062,0.08759,0.02332
12,13,33091.2,302.2,0.002457477,0.02445,0.14270,-0.04273,0.04753
13,14,33323.6,300.1,0.074795638,0.73892,0.25521,-0.67171,0.47180
14,15,34833.4,287.1,0.003806807,0.03598,0.03033,-0.12350,0.14073
15,16,35433.8,282.2,0.079624944,0.73979,-0.11089,0.75621,-0.39450
16,17,36419.8,274.6,0.348315311,3.14855,0.08058,-1.50080,0.94322
17,18,37716.9,265.1,0.099045144,0.86452,0.18432,-0.72466,0.55264
18,19,38064.3,262.7,0.000942193,0.00815,0.05838,-0.06349,0.02664
19,20,38564.1,259.3,0.001602246,0.01368,0.07060,-0.06976,-0.06187
