,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,9235.6,1082.8,0.003955821,0.14101,0.01609,-0.00282,-0.37516
1,2,13014.2,768.4,0.000134624,0.00341,0.00272,-0.00371,-0.05818
2,3,15900.0,628.9,0.000001144,0.00002,0.00236,-0.00044,0.00423
3,4,18409.0,543.2,0.004791147,0.08568,-0.04989,-0.02858,-0.28701
4,5,19033.1,525.4,0.100126453,1.73187,-1.10539,-0.71390,-0.01809
5,6,19403.2,515.4,0.001105639,0.01876,0.08685,0.10571,0.00645
6,7,20910.8,478.2,0.047318701,0.74497,0.60915,0.61051,0.03430
7,8,26156.9,382.3,0.011268509,0.14183,-0.17812,0.33179,-0.00391
8,9,27203.5,367.6,0.000444014,0.00537,0.06883,0.02453,0.00579
9,10,27535.0,363.2,0.068827129,0.82290,0.72624,0.54330,0.01746
10,11,27675.4,361.3,0.074312880,0.88399,0.72452,0.59920,0.00311
11,12,27750.2,360.4,0.011930359,0.14153,-0.26203,-0.25823,-0.07870
12,13,28309.4,353.2,0.114560549,1.33223,-0.92192,-0.69334,-0.03977
13,14,30321.7,329.8,0.000599548,0.00651,0.04940,0.05370,-0.03443
14,15,32126.5,311.3,0.000932724,0.00956,0.04013,-0.07924,-0.04084
15,16,32394.4,308.7,0.008261396,0.08396,0.09687,-0.27281,0.01217
16,17,33305.3,300.3,0.000018171,0.00018,-0.00976,-0.00892,-0.00220
17,18,33337.2,300.0,0.000006539,0.00006,-0.00356,-0.00088,0.00715
18,19,34213.0,292.3,0.000584412,0.00562,-0.00940,-0.07434,0.00293
19,20,34973.1,285.9,0.004303155,0.04051,-0.03052,0.19893,0.00178
