,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,2323.1,4304.6,0.000012310,0.00174,-0.00206,-0.03966,-0.01294
1,2,3632.0,2753.3,0.003990275,0.36169,0.21032,0.49448,0.27007
2,3,6007.1,1664.7,0.000134122,0.00735,0.07129,-0.03135,0.03586
3,4,12284.0,814.1,0.008995930,0.24109,0.10048,0.42583,0.22285
4,5,14187.7,704.8,0.073447084,1.70427,0.48424,1.05930,0.58963
5,6,20410.5,489.9,0.007797886,0.12578,0.12637,0.06088,-0.32573
6,7,25348.4,394.5,0.001190901,0.01547,0.06160,0.10594,-0.02118
7,8,25564.1,391.2,0.000856182,0.01103,0.05702,0.07820,0.04072
8,9,26853.2,372.4,0.041300848,0.50634,0.28053,0.63099,0.17172
9,10,27438.1,364.5,0.014379169,0.17253,0.26298,0.20165,0.25042
10,11,27710.4,360.9,0.016908572,0.20088,-0.10790,-0.31123,-0.30394
11,12,29538.4,338.5,0.012914307,0.14393,0.26207,-0.08839,-0.25969
12,13,30141.1,331.8,0.000303443,0.00331,0.03719,0.04146,-0.01456
13,14,30817.9,324.5,0.104493767,1.11625,-0.25035,-0.85927,-0.56146
14,15,32565.8,307.1,0.015003052,0.15167,0.30411,0.16017,-0.18312
15,16,33114.3,302.0,0.005356149,0.05325,-0.00489,0.15632,0.16967
16,17,33661.2,297.1,0.001132514,0.01108,-0.00926,0.10268,0.02116
17,18,34901.7,286.5,0.052338948,0.49369,-0.20465,-0.56029,-0.37132
18,19,35352.8,282.9,0.001647842,0.01535,-0.00033,0.10716,0.06214
19,20,35718.9,280.0,0.000623294,0.00574,-0.05100,0.02894,0.04803
