,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,11411.4,876.3,0.006962535,0.20087,-0.04433,0.28513,0.34293
1,2,14358.6,696.4,0.000799460,0.01833,0.10273,0.04318,-0.07688
2,3,15291.5,654.0,0.005098185,0.10976,0.21596,0.24951,-0.02940
3,4,18658.1,536.0,0.030219093,0.53320,0.48133,0.54720,-0.04581
4,5,20305.2,492.5,0.129008696,2.09165,-1.24185,-0.56426,0.48071
5,6,21311.6,469.2,0.042067568,0.64984,-0.64492,-0.45857,0.15374
6,7,27309.0,366.2,0.253172711,3.05201,1.50645,0.80889,-0.35822
7,8,30508.8,327.8,0.022987955,0.24806,0.13256,0.45616,-0.14967
8,9,31030.8,322.3,0.013034113,0.13828,0.32888,-0.03083,0.17078
9,10,33053.8,302.5,0.004294934,0.04278,0.03712,-0.18185,0.09127
10,11,34391.9,290.8,0.001937028,0.01854,-0.04575,0.12338,-0.03501
11,12,34509.4,289.8,0.003377089,0.03222,0.14224,0.10732,-0.02160
12,13,35627.2,280.7,0.000639306,0.00591,0.03261,-0.06844,-0.01266
13,14,36104.8,277.0,0.007324046,0.06678,-0.24924,0.06329,0.02561
14,15,36413.4,274.6,0.002512759,0.02272,-0.00403,-0.10089,0.11191
15,16,37394.7,267.4,0.006982192,0.06147,-0.23813,-0.06155,0.03121
16,17,37699.1,265.3,0.008250123,0.07205,0.18987,0.18901,0.01644
17,18,38267.7,261.3,0.029570607,0.25439,-0.42519,-0.24866,0.10851
18,19,40545.4,246.6,0.022977334,0.18657,-0.19703,0.34092,0.17753
19,20,40822.1,245.0,0.010657066,0.08594,-0.22196,-0.00199,0.19151
