,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,4690.9,2131.8,0.000924786,0.06490,0.24999,-0.01846,-0.04544
1,2,7917.2,1263.1,0.005007372,0.20822,-0.09199,-0.41942,-0.15440
2,3,8810.5,1135.0,0.008901973,0.33263,-0.30453,0.18639,0.45294
3,4,10321.9,968.8,0.005794500,0.18481,-0.36387,0.22722,-0.02795
4,5,11804.0,847.2,0.010822619,0.30184,-0.51593,0.11832,0.14717
5,6,12249.6,816.4,0.042690955,1.14733,1.02237,0.27465,-0.16328
6,7,13352.8,748.9,0.002446011,0.06031,-0.12185,-0.08058,0.19740
7,8,14500.9,689.6,0.002519144,0.05719,-0.23265,0.05532,-0.00255
8,9,15439.8,647.7,0.000658473,0.01404,-0.00259,-0.11234,-0.03760
9,10,16073.5,622.1,0.011518632,0.23592,-0.34427,-0.25522,0.22860
10,11,16947.8,590.0,0.010338392,0.20082,-0.43546,-0.05322,0.09145
11,12,17973.4,556.4,0.006181106,0.11322,0.19266,-0.25822,0.09705
12,13,18511.0,540.2,0.014996037,0.26670,0.45847,0.23767,-0.00460
13,14,19166.0,521.8,0.002039765,0.03504,0.02702,-0.17992,-0.04400
14,15,19794.9,505.2,0.004171978,0.06938,0.19408,-0.11119,-0.13912
15,16,20282.3,493.0,0.014058515,0.22819,-0.45412,0.12449,0.08042
16,17,21263.1,470.3,0.008927502,0.13822,-0.23916,-0.04700,0.28075
17,18,22248.3,449.5,0.002101027,0.03109,0.16031,0.05753,-0.04561
18,19,22410.8,446.2,0.019669454,0.28894,-0.33976,-0.29936,-0.28963
19,20,23324.3,428.7,0.000316454,0.00447,-0.03003,0.05779,0.01499
