,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8776.5,1139.4,0.002126041,0.07975,0.23810,0.15149,-0.01046
1,2,11205.2,892.4,0.006738809,0.19799,0.30388,0.23962,-0.21961
2,3,12892.5,775.6,0.005640006,0.14402,-0.26902,-0.20768,-0.16885
3,4,15857.0,630.6,0.013240493,0.27489,-0.12545,-0.24325,0.44719
4,5,16541.9,604.5,0.006986816,0.13905,0.01316,-0.08668,-0.36244
5,6,16841.8,593.8,0.003312827,0.06476,-0.17531,0.02118,0.18323
6,7,18199.0,549.5,0.029702232,0.53730,-0.27698,-0.16096,-0.65930
7,8,24478.5,408.5,0.027610098,0.37133,0.14655,-0.12153,0.57886
8,9,25506.4,392.1,0.009629178,0.12428,-0.30191,-0.17869,-0.03474
9,10,26431.9,378.3,0.001485584,0.01850,-0.03429,0.13057,0.01666
10,11,26699.7,374.5,0.098545122,1.21508,0.01394,-0.13265,1.09421
11,12,27494.1,363.7,0.427705183,5.12130,0.11251,-0.03609,-2.25994
12,13,27653.2,361.6,0.012727256,0.15152,0.03318,0.01193,0.38765
13,14,28416.9,351.9,0.001490770,0.01727,-0.06870,0.10682,0.03375
14,15,30963.8,323.0,0.016061949,0.17077,0.01885,0.00930,0.41271
15,16,31302.3,319.5,0.001641965,0.01727,-0.00487,0.01799,-0.13008
16,17,31847.9,314.0,0.001310951,0.01355,-0.06483,0.05039,-0.08252
17,18,32250.5,310.1,0.001532067,0.01564,0.03844,0.00276,-0.11897
18,19,32859.0,304.3,0.000110708,0.00111,0.00301,0.01094,0.03131
19,20,33244.8,300.8,0.000273240,0.00271,0.03959,0.00730,-0.03294
