,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,1652.7,6050.7,0.000098417,0.01960,0.00369,-0.13820,0.02215
1,2,3608.6,2771.1,0.004033976,0.36801,0.16472,-0.57178,0.11810
2,3,5900.9,1694.7,0.000121340,0.00677,-0.06346,-0.02099,-0.04798
3,4,10049.9,995.0,0.001942429,0.06363,0.04561,0.24552,-0.03563
4,5,14059.2,711.3,0.082871162,1.94052,-0.43524,1.29333,-0.27999
5,6,20114.7,497.1,0.009215507,0.15083,-0.16352,0.00292,0.35225
6,7,25111.3,398.2,0.002322456,0.03045,0.09602,-0.13090,-0.06399
7,8,25790.9,387.7,0.029244969,0.37330,-0.19607,0.57835,0.01924
8,9,26450.7,378.1,0.021039326,0.26186,0.14692,-0.39677,0.28784
9,10,29100.9,343.6,0.015441202,0.17468,0.32394,0.08068,-0.25147
10,11,30303.5,330.0,0.116501358,1.26565,-0.21398,1.06763,-0.28290
11,12,32080.9,311.7,0.017859241,0.18327,0.35228,-0.20659,-0.12841
12,13,32689.5,305.9,0.043813286,0.44124,-0.20873,0.62697,-0.06766
13,14,33393.4,299.5,0.034224253,0.33740,-0.08272,0.54238,-0.19074
14,15,34244.8,292.0,0.001783471,0.01715,-0.08259,-0.06985,0.07379
15,16,35171.9,284.3,0.000293601,0.00275,0.02974,-0.03876,0.01901
16,17,36249.6,275.9,0.010129906,0.09200,0.19148,-0.10870,-0.20860
17,18,37453.4,267.0,0.000287188,0.00252,0.04555,0.02090,0.00355
18,19,37767.8,264.8,0.000446796,0.00389,-0.04748,-0.03974,0.00783
19,20,38269.1,261.3,0.010479407,0.09015,-0.13898,-0.20630,0.16815
