,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,5185.7,1928.4,0.000390750,0.02481,-0.14636,-0.05500,-0.01903
1,2,11408.5,876.5,0.000005907,0.00017,-0.00424,-0.00750,-0.00981
2,3,14586.6,685.6,0.008665098,0.19557,-0.35837,0.00387,0.25907
3,4,15393.7,649.6,0.001709601,0.03656,0.02048,-0.07928,0.17279
4,5,20572.8,486.1,0.000258919,0.00414,-0.04300,0.02258,0.04224
5,6,23229.9,430.5,0.000392102,0.00556,0.04597,-0.02788,-0.05164
6,7,23631.0,423.2,0.023153562,0.32256,0.03204,-0.16778,-0.54165
7,8,23897.3,418.5,0.000036800,0.00051,0.01344,0.00114,0.01803
8,9,30139.0,331.8,0.233956368,2.55553,-1.55172,-0.37544,0.08211
9,10,31858.7,313.9,0.050796785,0.52491,0.66321,0.25237,-0.14619
10,11,32571.2,307.0,0.000443502,0.00448,-0.03820,-0.04916,0.02463
11,12,32936.6,303.6,0.001391202,0.01391,-0.09031,0.07429,-0.01518
12,13,33659.9,297.1,0.000000737,0.00001,0.00169,-0.00203,0.00047
13,14,34706.0,288.1,0.003025584,0.02870,-0.15135,-0.02348,0.07239
14,15,34916.1,286.4,0.000524284,0.00494,0.05694,-0.03971,0.01115
15,16,35346.6,282.9,0.000005176,0.00005,-0.00249,-0.00596,0.00254
16,17,36404.0,274.7,0.003257406,0.02946,0.15747,-0.04686,0.04965
17,18,36917.6,270.9,0.000302571,0.00270,-0.03875,0.02551,-0.02337
18,19,37339.5,267.8,0.001109341,0.00978,0.09431,-0.00360,0.02956
19,20,37982.8,263.3,0.000262171,0.00227,0.02571,-0.02029,0.03464
