,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,3183.4,3141.3,0.000398630,0.04122,-0.07832,-0.16905,-0.08070
1,2,11734.7,852.2,0.005693269,0.15972,-0.16433,-0.33031,-0.15367
2,3,14629.7,683.5,0.000756900,0.01703,-0.06567,0.02931,0.10890
3,4,17907.7,558.4,0.000821846,0.01511,0.10323,0.00524,0.06651
4,5,19798.0,505.1,0.000768799,0.01278,-0.05864,-0.01040,-0.09611
5,6,21340.8,468.6,0.003404602,0.05252,0.21679,0.07010,-0.02470
6,7,23054.8,433.7,0.000863773,0.01233,0.00340,0.04837,0.09992
7,8,24186.0,413.5,0.000419222,0.00571,0.03340,0.04069,0.05418
8,9,25193.8,396.9,0.149351000,1.95160,0.68602,1.17395,-0.32067
9,10,26219.5,381.4,0.007708425,0.09679,-0.16602,0.19037,-0.18161
10,11,27088.0,369.2,0.002082034,0.02530,-0.03344,0.15548,-0.00328
11,12,28669.2,348.8,0.024585511,0.28232,0.44389,0.01760,-0.29150
12,13,30677.6,326.0,0.012984063,0.13934,0.00813,-0.32667,0.18043
13,14,31033.5,322.2,0.002360075,0.02504,0.04463,-0.07193,-0.13368
14,15,31339.2,319.1,0.018041298,0.18952,-0.05369,0.01558,-0.43173
15,16,32920.8,303.8,0.000082759,0.00083,-0.01473,-0.02455,-0.00283
16,17,33418.8,299.2,0.001284891,0.01266,-0.00213,-0.11019,-0.02260
17,18,34440.9,290.4,0.018220875,0.17417,0.06305,0.11268,-0.39686
18,19,35173.9,284.3,0.004581752,0.04288,-0.00201,0.00846,0.20690
19,20,36074.7,277.2,0.022176692,0.20238,0.07035,0.15281,-0.41723
