,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,13926.5,718.1,0.000741480,0.01753,0.06603,0.10709,-0.04122
1,2,14148.5,706.8,0.000002767,0.00006,-0.00106,0.00782,-0.00147
2,3,19529.9,512.0,0.000168280,0.00284,-0.03598,-0.03646,0.01460
3,4,20198.9,495.1,0.000359016,0.00585,-0.07119,-0.02222,-0.01703
4,5,26236.5,381.1,0.000014057,0.00018,0.01078,0.00652,0.00419
5,6,28454.9,351.4,0.001266970,0.01466,0.06191,0.03835,0.09672
6,7,29519.1,338.8,0.000470714,0.00525,-0.06510,0.02218,0.02280
7,8,31935.8,313.1,0.000046374,0.00048,0.01371,-0.01417,-0.00946
8,9,32560.7,307.1,0.000134968,0.00136,-0.01209,-0.01507,0.03149
9,10,33165.9,301.5,0.004605878,0.04572,0.16771,-0.04926,0.12316
10,11,34361.8,291.0,0.000403325,0.00386,0.04169,0.03895,0.02467
11,12,35820.6,279.2,0.066297026,0.60931,0.45586,-0.28002,0.56841
12,13,36257.0,275.8,0.000566060,0.00514,0.01109,-0.03313,-0.06260
13,14,36319.0,275.3,0.007191218,0.06518,-0.05042,0.09085,-0.23321
14,15,37012.6,270.2,0.003181688,0.02830,-0.06626,-0.13914,0.06745
15,16,37915.7,263.7,0.008485456,0.07368,-0.17753,-0.19627,-0.06031
16,17,37988.3,263.2,0.005052067,0.04378,0.12717,-0.11558,-0.11938
17,18,38106.9,262.4,0.021287400,0.18391,-0.35956,-0.21628,0.08854
18,19,38248.8,261.4,0.002634552,0.02268,0.08236,0.12492,-0.01691
19,20,38807.1,257.7,0.004332560,0.03675,0.06720,-0.15743,-0.08633
