,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,3071.0,3256.3,0.000003811,0.00041,0.00488,-0.01930,0.00349
1,2,7518.7,1330.0,0.000095579,0.00418,-0.05061,0.03691,0.01618
2,3,13479.4,741.9,0.016704536,0.40798,0.61242,-0.09668,-0.15353
3,4,20519.8,487.3,0.004999214,0.08021,-0.20353,0.18732,0.06075
4,5,21786.1,459.0,0.006567159,0.09924,-0.22186,0.15915,0.15711
5,6,23487.1,425.8,0.001775479,0.02489,0.10570,-0.00027,-0.11711
6,7,26886.4,371.9,0.009343878,0.11441,-0.01770,0.27912,0.19024
7,8,27388.4,365.1,0.002384165,0.02866,0.14757,0.03978,-0.07279
8,9,30475.7,328.1,0.004503155,0.04865,0.00557,-0.19700,0.09903
9,10,31999.0,312.5,0.001070769,0.01102,-0.08912,-0.05395,-0.01275
10,11,32878.8,304.1,0.032477961,0.32520,-0.12187,0.45450,0.32215
11,12,34032.6,293.8,0.004521560,0.04374,-0.01251,-0.18482,-0.09708
12,13,35273.0,283.5,0.003665149,0.03421,-0.07453,0.16230,0.04809
13,14,36717.9,272.3,0.005594761,0.05016,0.04331,-0.07818,-0.20536
14,15,37293.8,268.1,0.007996000,0.07058,-0.26088,0.01731,0.04720
15,16,38687.6,258.5,0.002478006,0.02109,0.02746,-0.12748,-0.06388
16,17,38821.2,257.6,0.005446345,0.04619,-0.00946,0.13487,0.16705
17,18,40009.7,249.9,0.004087255,0.03363,-0.07996,0.14117,0.08549
18,19,40990.7,244.0,0.013964050,0.11215,0.17126,0.19935,0.20756
19,20,41423.1,241.4,0.004276249,0.03399,-0.06054,0.15288,0.08336
