,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6168.2,1621.2,0.000003191,0.00017,-0.01063,0.00130,-0.00746
1,2,13868.3,721.1,0.000003423,0.00008,0.00872,0.00228,-0.00000
2,3,15663.7,638.4,0.006817962,0.14330,0.37626,0.03386,0.02408
3,4,18131.0,551.5,0.000001437,0.00003,-0.00333,-0.00381,0.00071
4,5,21336.4,468.7,0.034899498,0.53849,0.72284,0.00402,0.12637
5,6,22133.2,451.8,0.084750607,1.26059,-1.07670,-0.00823,-0.31817
6,7,25291.9,395.4,0.005010002,0.06521,-0.24366,-0.07585,-0.00929
7,8,26550.4,376.6,0.009602687,0.11907,0.33663,0.01438,-0.07444
8,9,28309.6,353.2,0.001338311,0.01556,-0.06932,-0.04862,0.09162
9,10,30190.0,331.2,0.000194794,0.00212,0.03406,0.02375,-0.01999
10,11,34243.8,292.0,0.007654827,0.07359,0.24659,-0.03317,-0.10809
11,12,35032.2,285.5,0.000566892,0.00533,0.00336,0.01582,0.07117
12,13,36328.5,275.3,0.000307244,0.00278,0.03662,-0.01278,-0.03578
13,14,36929.7,270.8,0.000815597,0.00727,-0.04418,0.03956,0.06127
14,15,37943.2,263.6,0.013374714,0.11604,-0.06589,-0.31520,0.11113
15,16,38521.6,259.6,0.011744082,0.10037,0.29453,0.04796,-0.10638
16,17,39292.9,254.5,0.001754240,0.01470,0.11567,-0.01248,0.03410
17,18,39598.7,252.5,0.007868304,0.06541,0.24276,0.06344,-0.04959
18,19,41989.6,238.2,0.000029298,0.00023,0.01480,0.00103,-0.00309
19,20,42844.3,233.4,0.000350250,0.00269,-0.03372,-0.01270,0.03732
