,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,5414.2,1847.0,0.000320715,0.01950,-0.00903,-0.13903,0.00945
1,2,6783.2,1474.2,0.000462883,0.02247,0.00698,-0.13212,-0.07043
2,3,8247.6,1212.5,0.000000615,0.00002,-0.00396,0.00298,0.00002
3,4,14663.2,682.0,0.008338949,0.18722,0.01793,0.32447,-0.28569
4,5,20410.2,490.0,0.000089805,0.00145,0.00992,0.02808,-0.02370
5,6,22829.6,438.0,0.017414601,0.25113,0.02336,0.09625,0.49124
6,7,27459.5,364.2,0.047802087,0.57310,0.05709,0.71762,-0.23422
7,8,32086.1,311.7,0.246347271,2.52759,0.14969,1.58254,0.02720
8,9,33050.4,302.6,0.000361017,0.00360,-0.03207,0.05060,0.00261
9,10,35361.4,282.8,0.001431728,0.01333,-0.01106,0.11446,0.01028
10,11,36745.0,272.1,0.000213788,0.00192,-0.00744,-0.04190,0.01021
11,12,37216.6,268.7,0.000627098,0.00555,-0.05395,0.05042,0.00974
12,13,38531.3,259.5,0.017310975,0.14791,-0.07658,-0.37401,0.04648
13,14,38848.2,257.4,0.000838279,0.00710,-0.01335,-0.08308,0.00489
14,15,39824.3,251.1,0.110597687,0.91427,-0.06567,-0.94953,0.09137
15,16,39929.4,250.4,0.000825839,0.00681,-0.06161,-0.05486,0.00190
16,17,40376.3,247.7,0.030420478,0.24804,-0.04155,-0.49441,0.04321
17,18,41517.6,240.9,0.009686232,0.07681,-0.02038,-0.22783,-0.15648
18,19,42676.0,234.3,0.000180424,0.00139,0.01683,0.03326,0.00144
19,20,42727.3,234.0,0.000676180,0.00521,-0.05573,-0.03126,-0.03357
