,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,11874.5,842.1,0.009774307,0.27098,0.48645,0.01442,0.18478
1,2,12843.7,778.6,0.024442820,0.62652,-0.42194,0.62233,-0.24738
2,3,14489.2,690.2,0.002186959,0.04969,-0.10553,0.10374,-0.16671
3,4,16233.3,616.0,0.006596072,0.13377,0.10250,-0.33357,0.10952
4,5,18328.6,545.6,0.078710535,1.41377,-1.03580,0.47354,-0.34153
5,6,20615.7,485.1,0.052394395,0.83669,0.87748,-0.08486,-0.24394
6,7,21860.7,457.4,0.008409152,0.12664,-0.20961,-0.13106,-0.25598
7,8,22347.0,447.5,0.304768616,4.48979,-1.62387,1.34618,-0.20157
8,9,25950.3,385.4,0.007675914,0.09738,0.18150,0.07568,0.24230
9,10,27544.3,363.1,0.012062101,0.14417,-0.15476,-0.34499,-0.03467
10,11,28481.3,351.1,0.056077418,0.64819,0.73729,0.01926,0.32284
11,12,28769.9,347.6,0.093764891,1.07295,0.78376,0.06444,0.67417
12,13,29894.0,334.5,0.008732468,0.09617,-0.16958,0.23754,0.10482
13,14,30292.1,330.1,0.010589856,0.11509,0.28125,-0.16471,0.09411
14,15,30697.5,325.8,0.010648376,0.11420,-0.05353,-0.24203,-0.22968
15,16,31486.0,317.6,0.048680684,0.50900,-0.51559,-0.33225,-0.36438
16,17,32970.9,303.3,0.011292202,0.11275,0.28787,-0.13889,0.10293
17,18,34506.2,289.8,0.093775408,0.89468,-0.50092,0.77406,-0.21114
18,19,34781.7,287.5,0.055926322,0.52935,-0.47112,0.50425,-0.23050
19,20,35799.2,279.3,0.035924991,0.33037,0.55276,-0.11549,-0.10718
