,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8022.8,1246.5,0.000320428,0.01315,0.00234,0.11214,-0.02384
1,2,12098.9,826.5,0.000739826,0.02013,0.00167,-0.10679,0.09340
2,3,14434.8,692.8,0.001243382,0.02836,0.05963,-0.15674,-0.01534
3,4,20715.4,482.7,0.038075502,0.60510,0.62629,-0.46092,0.02039
4,5,22699.3,440.5,0.028189922,0.40884,-0.24364,0.57632,0.13168
5,6,23904.6,418.3,0.125250964,1.72494,0.63929,-1.13473,-0.16922
6,7,25974.3,385.0,0.101350344,1.28457,-0.50798,1.01297,-0.02037
7,8,28149.2,355.2,0.003296339,0.03855,0.01535,-0.19522,-0.01431
8,9,29139.5,343.2,0.001976093,0.02233,0.08116,0.11674,0.04593
9,10,31074.0,321.8,0.004586969,0.04860,-0.03184,-0.13770,-0.16918
10,11,32820.2,304.7,0.000428632,0.00430,0.04965,0.01341,-0.04068
11,12,33014.7,302.9,0.029480228,0.29397,0.36674,-0.20188,-0.34455
12,13,33655.4,297.1,0.000076800,0.00075,0.01688,0.00422,-0.02118
13,14,33753.2,296.3,0.000348537,0.00340,-0.05491,-0.01810,0.00752
14,15,33949.7,294.6,0.000033773,0.00033,0.01198,0.01357,-0.00023
15,16,35295.5,283.3,0.000198028,0.00185,0.04109,0.01005,0.00761
16,17,36003.0,277.8,0.001021324,0.00934,-0.03743,-0.05563,-0.06959
17,18,37340.6,267.8,0.039031365,0.34412,-0.28312,-0.11594,0.50052
18,19,37562.2,266.2,0.001785718,0.01565,0.02472,-0.02359,0.12035
19,20,38230.2,261.6,0.044806861,0.38585,-0.25496,-0.21258,0.52502
