,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8738.3,1144.4,0.000000316,0.00001,-0.00038,-0.00029,0.00341
1,2,16560.0,603.9,0.008934029,0.17761,0.39445,0.11064,0.09887
2,3,18151.4,550.9,0.009511331,0.17251,0.40800,-0.03487,0.06947
3,4,18925.0,528.4,0.001783645,0.03103,0.12173,0.02671,-0.12448
4,5,24917.7,401.3,0.009401951,0.12422,-0.25079,-0.09815,-0.22735
5,6,25312.1,395.1,0.018501878,0.24064,-0.29094,0.02833,-0.39394
6,7,27810.3,359.6,0.308859969,3.65622,1.87009,0.12575,0.37839
7,8,29719.7,336.5,0.003445163,0.03816,-0.16013,-0.07922,-0.07903
8,9,31748.8,315.0,0.000669878,0.00695,0.02888,0.07771,0.00854
9,10,32277.1,309.8,0.054092315,0.55172,-0.70251,-0.09735,-0.22072
10,11,33373.7,299.6,0.036564693,0.36069,0.54962,0.14969,0.19027
11,12,34018.0,294.0,0.120519799,1.16634,-1.03737,-0.05238,-0.29572
12,13,35195.5,284.1,0.087328766,0.81686,-0.88440,0.06689,-0.17384
13,14,35266.1,283.6,0.000205936,0.00192,-0.02881,-0.03205,0.00809
14,15,35867.9,278.8,0.040932473,0.37570,-0.59787,-0.12101,-0.06001
15,16,36994.2,270.3,0.017074970,0.15195,-0.37425,-0.04543,-0.09912
16,17,37549.3,266.3,0.001406750,0.01233,-0.10463,-0.03037,-0.02154
17,18,38518.2,259.6,0.001765066,0.01509,0.11197,-0.04979,-0.00825
18,19,39005.2,256.4,0.000324750,0.00274,-0.01677,-0.04445,0.02200
19,20,39999.3,250.0,0.000705235,0.00580,0.07023,0.02376,0.01752
