,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8666.2,1153.9,0.002490811,0.09462,-0.17729,0.22607,0.10991
1,2,12330.3,811.0,0.003581435,0.09562,-0.01756,0.04561,0.30534
2,3,17183.5,582.0,0.000375822,0.00720,0.06895,0.03687,-0.03297
3,4,20210.4,494.8,0.064517288,1.05094,-0.58035,0.68881,0.48957
4,5,23315.8,428.9,0.009669740,0.13653,0.24777,0.27403,0.00721
5,6,25481.6,392.4,0.001772996,0.02291,0.09012,-0.12026,0.01791
6,7,27643.6,361.7,0.001298892,0.01547,0.03774,-0.11513,0.02809
7,8,27800.1,359.7,0.000001619,0.00002,-0.00225,0.00374,0.00034
8,9,29881.2,334.7,0.220748462,2.43207,1.10774,-1.09643,0.05317
9,10,30359.9,329.4,0.138883929,1.50601,-0.84939,0.87482,-0.13868
10,11,30582.9,327.0,0.000444583,0.00479,-0.03421,0.01258,-0.05880
11,12,30982.8,322.8,0.006839123,0.07267,-0.02528,0.04161,-0.26514
12,13,32277.1,309.8,0.010695737,0.10909,-0.20765,0.24735,-0.06922
13,14,32303.5,309.6,0.000434352,0.00443,0.04379,-0.04922,0.00931
14,15,32604.6,306.7,0.001330855,0.01344,-0.03449,0.10997,0.01247
15,16,33520.2,298.3,0.037344333,0.36677,0.45259,-0.39262,-0.08819
16,17,33767.4,296.1,0.004508097,0.04395,-0.19637,-0.01023,-0.07270
17,18,35024.1,285.5,0.002389284,0.02246,-0.12050,0.08886,-0.00649
18,19,35731.2,279.9,0.000063675,0.00059,-0.01719,-0.01705,0.00052
19,20,36085.3,277.1,0.000150084,0.00137,0.01254,0.03449,-0.00474
