,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,3723.0,2686.0,0.000404760,0.03579,0.06814,0.16667,0.05805
1,2,11680.4,856.1,0.008163926,0.23010,-0.10817,-0.42844,-0.18665
2,3,12605.4,793.3,0.001881538,0.04914,-0.19568,0.02730,-0.10051
3,4,15251.7,655.7,0.000896490,0.01935,-0.12111,0.05968,0.03351
4,5,15932.6,627.6,0.000438932,0.00907,0.01770,0.00309,-0.09352
5,6,20705.3,483.0,0.000143833,0.00229,-0.04100,-0.00758,0.02341
6,7,21404.1,467.2,0.000191202,0.00294,0.04562,-0.00540,-0.02882
7,8,23474.7,426.0,0.000625606,0.00877,-0.02628,-0.08699,-0.02270
8,9,24968.4,400.5,0.121276546,1.59905,-0.53103,-1.14054,-0.12736
9,10,25466.0,392.7,0.003055726,0.03950,-0.17789,0.06212,0.06323
10,11,26777.2,373.5,0.010395773,0.12781,0.22417,-0.24086,0.13980
11,12,27288.0,366.5,0.001744914,0.02105,-0.13760,0.03985,0.02303
12,13,29984.8,333.5,0.004787076,0.05256,0.03498,0.21587,0.06882
13,14,31601.3,316.4,0.006383430,0.06650,-0.13873,-0.05013,0.21153
14,15,32950.4,303.5,0.003611306,0.03608,0.05195,-0.07629,0.16602
15,16,33250.2,300.7,0.000065825,0.00065,0.00016,0.00936,-0.02375
16,17,34004.6,294.1,0.012603236,0.12202,-0.10501,0.20836,-0.25995
17,18,34229.3,292.1,0.005199468,0.05001,-0.02845,-0.20621,0.08172
18,19,34736.9,287.9,0.006992772,0.06627,-0.15350,-0.09081,0.18564
19,20,35322.6,283.1,0.036088485,0.33635,-0.27746,-0.33366,0.38476
