,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,1435.9,6964.1,0.000153875,0.03528,0.00125,0.05425,-0.17982
1,2,8098.3,1234.8,0.000728502,0.02962,0.00945,0.05130,-0.16400
2,3,14424.7,693.3,0.000199888,0.00456,-0.03743,0.04605,-0.03225
3,4,19040.2,525.2,0.000604496,0.01045,0.04735,-0.05530,0.07177
4,5,20155.8,496.1,0.000420509,0.00687,0.04054,0.04723,-0.05472
5,6,21295.2,469.6,0.000817549,0.01264,-0.03231,0.06426,-0.08641
6,7,23066.4,433.5,0.000976883,0.01394,-0.00135,0.11714,-0.01482
7,8,23429.9,426.8,0.001274606,0.01791,-0.02229,-0.12989,-0.02329
8,9,24562.5,407.1,0.089858666,1.20438,0.77126,0.75932,0.18157
9,10,24931.3,401.1,0.096438149,1.27344,-0.94302,-0.61943,-0.02144
10,11,26568.0,376.4,0.001806341,0.02238,-0.02135,-0.13961,0.04935
11,12,26640.3,375.4,0.010853584,0.13412,0.21512,-0.25200,-0.15602
12,13,30082.2,332.4,0.016475797,0.18031,-0.21626,-0.33724,0.14073
13,14,31166.1,320.9,0.002230761,0.02356,-0.09927,-0.04878,-0.10644
14,15,31190.4,320.6,0.001343916,0.01418,-0.02650,-0.00043,-0.11611
15,16,32463.9,308.0,0.003299517,0.03346,0.15257,-0.02726,0.09716
16,17,33338.4,300.0,0.000236149,0.00233,-0.01497,-0.04461,-0.01084
17,18,33666.6,297.0,0.003053401,0.02986,0.15793,-0.03952,0.05791
18,19,34125.3,293.0,0.005234431,0.05050,-0.09119,0.05403,0.19815
19,20,35079.3,285.1,0.040192179,0.37719,0.10407,0.11040,-0.59513
