,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,2224.5,4495.3,0.000036484,0.00540,0.07233,0.00094,-0.01291
1,2,6987.3,1431.2,0.001543863,0.07274,0.05218,-0.25620,-0.06617
2,3,9080.9,1101.2,0.000015310,0.00056,-0.02309,0.00019,0.00466
3,4,11556.3,865.3,0.002329628,0.06637,0.09308,-0.22603,0.08130
4,5,19666.0,508.5,0.004159779,0.06964,-0.24805,-0.00392,-0.08995
5,6,22975.2,435.3,0.000089431,0.00128,0.03301,0.01250,0.00599
6,7,25872.0,386.5,0.031542320,0.40136,0.02219,-0.56379,0.28811
7,8,26563.1,376.5,0.004085654,0.05064,0.15390,-0.15059,0.06539
8,9,27327.0,365.9,0.042843141,0.51614,-0.61450,0.35067,-0.12472
9,10,30477.2,328.1,0.003309023,0.03574,-0.05417,-0.03445,0.17783
10,11,30990.1,322.7,0.000096155,0.00102,-0.01843,-0.02156,0.01474
11,12,33019.3,302.9,0.015437862,0.15392,-0.28329,0.20236,0.18088
12,13,33752.0,296.3,0.066265843,0.64635,0.29067,-0.71566,-0.22292
13,14,34624.6,288.8,0.097010212,0.92238,0.10770,-0.92876,-0.21952
14,15,35981.4,277.9,0.003597042,0.03291,0.02336,0.17973,-0.00796
15,16,36673.6,272.7,0.000009866,0.00009,0.00897,0.00235,-0.00163
16,17,38046.8,262.8,0.000773945,0.00670,0.06759,0.03127,-0.03392
17,18,38913.4,257.0,0.002781274,0.02353,-0.07699,0.12888,0.03152
18,19,39730.4,251.7,0.000348309,0.00289,0.05142,-0.00366,-0.01513
19,20,40041.3,249.7,0.039459490,0.32443,-0.22845,0.52160,0.01292
