,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,3478.1,2875.1,0.000134492,0.01273,0.07130,0.02121,-0.08483
1,2,14931.4,669.7,0.004868137,0.10733,0.07405,0.25511,0.19175
2,3,15208.3,657.5,0.000636586,0.01378,0.09369,-0.03976,-0.05849
3,4,22299.5,448.4,0.003306283,0.04881,-0.08249,0.20466,-0.01101
4,5,23794.0,420.3,0.014772698,0.20439,-0.40971,0.18996,-0.02117
5,6,23887.7,418.6,0.002123640,0.02927,0.12185,0.03604,0.11454
6,7,25380.4,394.0,0.002266162,0.02939,-0.06827,0.13159,0.08612
7,8,27155.3,368.3,0.000980791,0.01189,-0.02765,0.10220,-0.02612
8,9,27524.9,363.3,0.002832699,0.03388,-0.13048,0.11958,-0.05055
9,10,27885.9,358.6,0.002240980,0.02646,-0.00769,0.03888,0.15775
10,11,29417.2,339.9,0.002591070,0.02900,-0.08812,-0.08117,0.12101
11,12,29685.1,336.9,0.004828451,0.05355,-0.16694,-0.05727,-0.14967
12,13,30142.6,331.8,0.002409420,0.02632,0.06855,0.11122,-0.09615
13,14,30427.1,328.7,0.011780735,0.12746,-0.21686,-0.03087,-0.28193
14,15,31284.2,319.7,0.004609739,0.04851,0.17479,-0.11990,0.05984
15,16,31796.2,314.5,0.005369948,0.05560,-0.16809,-0.08328,0.14286
16,17,32418.5,308.5,0.005314118,0.05397,0.21781,-0.00696,-0.08046
17,18,33038.6,302.7,0.001318538,0.01314,0.02508,0.02324,-0.10941
18,19,33578.9,297.8,0.002439640,0.02392,0.12671,0.05224,0.07166
19,20,34440.1,290.4,0.000140872,0.00135,-0.02505,-0.00717,-0.02584
