,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7020.1,1424.5,0.000026789,0.00126,-0.01741,-0.02333,0.02021
1,2,12867.1,777.2,0.000094885,0.00243,0.03256,-0.02842,0.02367
2,3,19900.6,502.5,0.000155763,0.00258,-0.01129,-0.03303,0.03686
3,4,20293.2,492.8,0.000371998,0.00603,-0.05085,0.00333,-0.05864
4,5,22011.9,454.3,0.087956369,1.31548,-0.33526,0.73427,-0.81482
5,6,28819.2,347.0,0.002249155,0.02569,0.05549,0.11352,0.09863
6,7,29851.0,335.0,0.026339662,0.29049,0.14859,-0.31665,0.41005
7,8,35232.3,283.8,0.006189625,0.05784,0.10656,-0.09061,0.19563
8,9,35609.0,280.8,0.011768809,0.10880,0.32979,0.00664,0.00096
9,10,35701.4,280.1,0.007922181,0.07305,0.19572,-0.05264,-0.17882
10,11,36734.3,272.2,0.003823038,0.03426,-0.01772,-0.15868,0.09364
11,12,38478.0,259.9,0.011154482,0.09544,-0.12204,0.24944,-0.13536
12,13,40464.7,247.1,0.020943137,0.17039,-0.17055,-0.28249,0.24799
13,14,41596.5,240.4,0.002384661,0.01887,-0.08694,0.03835,-0.09922
14,15,42277.1,236.5,0.001993233,0.01552,0.01311,-0.09056,-0.08455
15,16,42543.9,235.1,0.000146721,0.00114,0.01330,-0.02725,-0.01470
16,17,43151.6,231.7,0.000559782,0.00427,0.01083,0.00050,0.06445
17,18,44369.1,225.4,0.002586906,0.01919,0.01301,0.12877,-0.04944
18,19,44545.1,224.5,0.010457500,0.07729,0.01520,-0.22774,0.15872
19,20,44833.9,223.0,0.004456296,0.03272,0.04004,-0.03703,0.17248
