,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7252.1,1378.9,0.000038860,0.00176,0.03900,0.00887,-0.01281
1,2,19873.5,503.2,0.011784002,0.19521,0.41708,-0.02827,0.14302
2,3,21612.2,462.7,0.005462909,0.08321,-0.03711,-0.08469,-0.27325
3,4,22211.5,450.2,0.000925844,0.01372,0.08955,-0.04695,0.05916
4,5,24860.8,402.2,0.002154744,0.02853,-0.14859,0.03945,-0.06999
5,6,25398.0,393.7,0.000866810,0.01124,0.08667,-0.00057,-0.06102
6,7,26733.8,374.1,0.013431864,0.16541,-0.40291,0.04173,0.03642
7,8,29649.7,337.3,0.000139814,0.00155,-0.00402,0.03918,0.00101
8,9,29668.5,337.1,0.000722406,0.00802,0.03525,0.03423,-0.07485
9,10,30471.5,328.2,0.003344264,0.03613,0.05305,-0.14394,-0.11224
10,11,31777.4,314.7,0.004026851,0.04172,-0.20119,0.01235,0.03302
11,12,33487.1,298.6,0.004753361,0.04673,-0.20276,0.05219,0.05379
12,13,33996.1,294.2,0.000274183,0.00266,-0.00037,0.05125,0.00535
13,14,34195.4,292.4,0.012836424,0.12358,0.29209,0.14229,0.13424
14,15,34369.9,291.0,0.007295551,0.06988,-0.24550,-0.00033,-0.09803
15,16,34875.3,286.7,0.001982589,0.01871,-0.05111,-0.12402,0.02685
16,17,35157.5,284.4,0.000885827,0.00829,-0.02033,0.08870,0.00367
17,18,35192.9,284.1,0.007497982,0.07014,-0.26188,0.01700,0.03565
18,19,35766.5,279.6,0.006460058,0.05946,-0.23899,0.04290,-0.02249
19,20,36071.9,277.2,0.005937826,0.05419,0.21861,-0.04730,0.06454
