,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,14086.7,709.9,0.000696415,0.01628,0.09559,0.01391,0.08334
1,2,15453.7,647.1,0.002233114,0.04757,0.15626,0.04533,0.14526
2,3,20445.9,489.1,0.000034232,0.00055,-0.01792,0.01281,-0.00812
3,4,25390.2,393.9,0.000773172,0.01003,0.03473,0.09011,0.02643
4,5,26174.8,382.0,0.000825799,0.01039,-0.05648,-0.00517,-0.08467
5,6,28181.7,354.8,0.006984375,0.08159,-0.10719,0.24581,0.09838
6,7,28845.1,346.7,0.000787662,0.00899,-0.04100,-0.01722,0.08374
7,8,30544.9,327.4,0.057552638,0.62030,-0.44076,0.47599,0.44661
8,9,32017.5,312.3,0.000648347,0.00667,-0.02133,0.03874,0.06863
9,10,32369.4,308.9,0.000065693,0.00067,-0.00456,-0.02269,0.01152
10,11,32780.3,305.1,0.000889868,0.00894,-0.09119,-0.00820,-0.02355
11,12,33055.0,302.5,0.000026793,0.00027,-0.01598,0.00133,-0.00312
12,13,33832.4,295.6,0.001629779,0.01586,0.09844,-0.00459,0.07841
13,14,35139.7,284.6,0.005265013,0.04933,-0.08603,0.03388,0.20193
14,15,35582.7,281.0,0.000250461,0.00232,0.01540,0.03421,0.03016
15,16,35796.1,279.4,0.000165500,0.00152,-0.02241,0.03054,-0.00935
16,17,36343.1,275.2,0.000728038,0.00659,0.07667,0.02661,-0.00297
17,18,36689.1,272.6,0.008607342,0.07723,0.16440,-0.04280,-0.21994
18,19,36945.7,270.7,0.014492830,0.12914,0.13840,-0.33164,-0.00053
19,20,37054.6,269.9,0.005399309,0.04797,0.17029,0.12453,-0.05887
