,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8614.5,1160.8,0.006483762,0.24778,-0.02603,0.42596,0.25625
1,2,9719.1,1028.9,0.000084517,0.00286,-0.03541,0.03534,-0.01897
2,3,11047.3,905.2,0.004506817,0.13430,-0.02161,-0.28944,0.22374
3,4,12646.1,790.8,0.017870470,0.46521,0.09233,-0.67543,-0.02206
4,5,15690.0,637.3,0.009966059,0.20911,-0.00820,0.25107,-0.38211
5,6,19871.8,503.2,0.004388265,0.07270,-0.10258,0.24747,0.03061
6,7,23580.7,424.1,0.018943386,0.26447,-0.44684,0.21458,-0.13695
7,8,27667.8,361.4,0.003055193,0.03635,-0.17680,0.06026,-0.03826
8,9,30105.7,332.2,0.496954266,5.43429,2.17303,-0.67833,0.50210
9,10,32379.0,308.8,0.004836761,0.04918,0.14712,-0.16538,0.01351
10,11,33280.1,300.5,0.005326892,0.05269,-0.18589,0.12244,-0.05611
11,12,33852.0,295.4,0.000032998,0.00032,0.01611,0.00533,-0.00574
12,13,35557.6,281.2,0.005564182,0.05152,-0.08712,0.20056,0.06085
13,14,37864.8,264.1,0.021445851,0.18646,0.37742,-0.14056,0.15574
14,15,38179.9,261.9,0.006377488,0.05499,0.20250,-0.09893,0.06479
15,16,38981.9,256.5,0.003270717,0.02762,0.04129,-0.16032,0.01462
16,17,39085.0,255.9,0.000177041,0.00149,0.03108,-0.02153,0.00785
17,18,39668.0,252.1,0.000531430,0.00441,0.04785,0.04018,0.02250
18,19,40075.0,249.5,0.000537313,0.00441,-0.06478,0.01178,-0.00889
19,20,40436.1,247.3,0.006335719,0.05158,-0.21076,0.05514,-0.06421
