,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,17323.3,577.3,0.000567536,0.01079,-0.06233,-0.02701,0.07855
1,2,18652.7,536.1,0.003864384,0.06820,-0.11473,-0.06861,0.22435
2,3,21772.1,459.3,0.001633522,0.02470,0.04631,-0.07851,-0.12803
3,4,24983.1,400.3,0.001522288,0.02006,-0.07309,-0.06218,-0.10417
4,5,26946.1,371.1,0.001315827,0.01608,0.10619,-0.06711,0.01720
5,6,27810.9,359.6,0.000976929,0.01156,-0.05127,0.04210,0.08464
6,7,28465.2,351.3,0.001111034,0.01285,0.07573,0.04777,0.06952
7,8,29277.5,341.6,0.002065651,0.02323,0.04415,-0.06765,-0.12924
8,9,32323.0,309.4,0.005961633,0.06072,-0.16458,-0.15072,-0.10448
9,10,32717.1,305.7,0.005767368,0.05803,0.15509,-0.07928,-0.16642
10,11,34109.1,293.2,0.002133082,0.02059,0.00235,-0.00135,0.14346
11,12,34786.4,287.5,0.005355216,0.05068,0.16600,0.12093,0.09220
12,13,36903.9,271.0,0.002814768,0.02511,-0.13210,0.08457,0.02253
13,14,37504.4,266.6,0.000339754,0.00298,0.04077,-0.00428,-0.03608
14,15,38291.7,261.2,0.016139923,0.13876,0.06950,0.30749,0.19844
15,16,38749.5,258.1,0.006734489,0.05722,0.11267,0.20064,0.06530
16,17,39095.0,255.8,0.001488529,0.01253,-0.08796,-0.06223,-0.03043
17,18,40111.6,249.3,0.006455382,0.05298,-0.19496,0.07962,0.09291
18,19,41392.9,241.6,0.000886011,0.00705,-0.04124,-0.07303,-0.00355
19,20,42710.6,234.1,0.004653602,0.03587,0.10844,0.15403,0.01961
