,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6453.1,1549.6,0.002181210,0.11128,0.17171,0.28599,-0.00230
1,2,12178.8,821.1,0.000124115,0.00336,0.03304,-0.04758,0.00007
2,3,21017.1,475.8,0.000041436,0.00065,0.00139,-0.00025,0.02544
3,4,22764.3,439.3,0.003613592,0.05226,-0.00026,0.00147,0.22860
4,5,23952.5,417.5,0.007066520,0.09712,-0.31006,-0.03142,0.00116
5,6,27391.9,365.1,0.003906127,0.04695,0.00074,0.00139,0.21666
6,7,30116.8,332.0,0.000018009,0.00020,0.00367,-0.00082,-0.01352
7,8,30373.7,329.2,0.006656932,0.07215,0.12020,-0.24022,0.00131
8,9,30976.1,322.8,0.000167240,0.00178,0.00324,-0.00061,-0.04203
9,10,32595.6,306.8,0.584521269,5.90360,2.40995,-0.30935,-0.00565
10,11,32754.9,305.3,0.000447992,0.00450,-0.02577,0.00286,-0.06189
11,12,35495.0,281.7,0.000118619,0.00110,0.03044,-0.01270,0.00351
12,13,35620.1,280.7,0.001821447,0.01683,-0.11918,0.05128,0.00115
13,14,36536.8,273.7,0.000258217,0.00233,0.00241,-0.00006,0.04817
14,15,37288.2,268.2,0.000870043,0.00768,-0.08511,-0.02087,0.00119
15,16,37598.8,266.0,0.025445320,0.22280,0.46672,-0.07045,-0.00140
16,17,38425.7,260.2,0.000495451,0.00424,-0.00127,0.00111,0.06513
17,18,38705.2,258.4,0.000005611,0.00005,-0.00691,0.00015,-0.00004
18,19,41226.6,242.6,0.009802334,0.07828,0.26191,-0.09837,0.00011
19,20,42028.4,237.9,0.040091580,0.31404,0.56027,-0.01144,-0.00171
