,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,12753.0,784.1,0.000045759,0.00118,0.00974,-0.00369,0.03275
1,2,20219.7,494.6,0.007803927,0.12706,0.23402,0.09823,-0.25029
2,3,21642.4,462.1,0.000722199,0.01099,0.04062,0.02329,-0.09377
3,4,23148.8,432.0,0.124434245,1.76965,-0.65859,-0.28006,1.12137
4,5,25575.0,391.0,0.000095703,0.00123,0.01283,-0.00094,-0.03266
5,6,26177.9,382.0,0.012578652,0.15819,-0.16608,0.06316,0.35583
6,7,28147.6,355.3,0.000567129,0.00663,0.07315,-0.02792,-0.02243
7,8,29628.9,337.5,0.002256534,0.02507,0.09328,-0.02423,-0.12564
8,9,29950.8,333.9,0.010273624,0.11293,-0.15960,-0.04701,0.29196
9,10,31454.1,317.9,0.000012904,0.00014,-0.00352,-0.00238,-0.01082
10,11,31907.3,313.4,0.001369209,0.01413,-0.06164,0.06175,-0.08071
11,12,32664.9,306.1,0.000598140,0.00603,-0.05874,0.03521,-0.03658
12,13,33530.4,298.2,0.000183523,0.00180,0.02648,-0.00624,-0.03259
13,14,33582.0,297.8,0.000519675,0.00509,0.01827,-0.05880,-0.03610
14,15,34435.5,290.4,0.025539471,0.24416,0.23277,0.03531,-0.43444
15,16,35472.1,281.9,0.044077473,0.40908,-0.29509,0.04297,0.56582
16,17,36017.7,277.6,0.021291818,0.19461,-0.20609,-0.28604,0.26518
17,18,36480.0,274.1,0.000002124,0.00002,0.00055,0.00430,-0.00061
18,19,36678.5,272.6,0.000402151,0.00361,0.05196,0.02338,-0.01905
19,20,37427.9,267.2,0.000096167,0.00085,0.00500,-0.00766,-0.02761
