,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,4754.5,2103.3,0.006425465,0.44491,0.47025,-0.37478,-0.28866
1,2,9167.3,1090.8,0.008377342,0.30084,0.24480,-0.42444,-0.24650
2,3,10112.0,988.9,0.007894379,0.25701,-0.37790,0.23633,0.24156
3,4,13739.9,727.8,0.010144108,0.24306,0.45087,-0.19770,-0.02623
4,5,15681.0,637.7,0.002454484,0.05153,-0.04195,0.19693,-0.10483
5,6,18080.3,553.1,0.001280559,0.02332,-0.10412,-0.11045,-0.01660
6,7,18714.7,534.3,0.002106647,0.03706,-0.10977,0.10303,0.11997
7,8,21069.5,474.6,0.005398279,0.08435,0.21914,0.11121,0.15478
8,9,24453.5,408.9,0.000833935,0.01123,-0.10031,0.02204,0.02604
9,10,26679.6,374.8,0.022667837,0.27971,0.08302,0.25377,-0.45653
10,11,28969.0,345.2,0.000159739,0.00182,0.04199,-0.00493,0.00529
11,12,30042.3,332.9,0.078467257,0.85987,-0.69602,0.38241,0.47874
12,13,30867.2,324.0,0.088921446,0.94838,-0.86330,0.36315,0.26688
13,14,32494.6,307.7,0.000220427,0.00223,-0.01992,-0.00361,0.04270
14,15,33990.5,294.2,0.009054220,0.08769,0.23791,-0.12017,-0.12904
15,16,35145.3,284.5,0.040751636,0.38173,0.53378,-0.23213,-0.20719
16,17,36373.7,274.9,0.024361901,0.22050,-0.30321,0.21628,0.28598
17,18,37530.5,266.5,0.009296179,0.08154,-0.12676,0.12681,-0.22225
18,19,37637.1,265.7,0.035106581,0.30708,-0.46832,0.18347,0.23258
19,20,38655.8,258.7,0.003502266,0.02983,-0.02034,0.11061,0.13107
