,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7140.1,1400.5,0.000010695,0.00049,-0.01376,0.01512,-0.00868
1,2,12680.0,788.6,0.002104581,0.05464,-0.08963,0.00905,-0.21570
2,3,19132.3,522.7,0.000204376,0.00352,0.03163,-0.04941,-0.00869
3,4,19862.8,503.5,0.027633457,0.45801,-0.40153,0.52914,0.12960
4,5,24886.6,401.8,0.001431846,0.01894,-0.13049,0.02097,0.03837
5,6,25239.0,396.2,0.003792896,0.04947,-0.13575,-0.16721,0.05555
6,7,26406.9,378.7,0.000050225,0.00063,0.00128,0.02479,-0.00315
7,8,30708.9,325.6,0.006229147,0.06678,-0.08615,-0.24251,0.02334
8,9,31548.6,317.0,0.000038478,0.00040,0.01457,0.00868,-0.01067
9,10,31630.0,316.2,0.020039981,0.20858,0.31163,-0.31943,-0.09713
10,11,32048.3,312.0,0.003384984,0.03477,-0.01666,-0.18572,-0.00118
11,12,32333.0,309.3,0.000174789,0.00178,0.02376,-0.03468,-0.00353
12,13,32521.0,307.5,0.005463842,0.05531,0.16977,-0.16093,-0.02432
13,14,34095.1,293.3,0.019376266,0.18709,0.26168,-0.32399,-0.11681
14,15,34960.3,286.0,0.000147547,0.00139,0.01512,-0.03170,-0.01249
15,16,35258.7,283.6,0.004129992,0.03856,0.01837,-0.19498,0.01443
16,17,36068.6,277.2,0.422417800,3.85557,-1.20206,1.49202,0.42954
17,18,36671.2,272.7,0.004950471,0.04444,-0.16635,0.12849,0.01618
18,19,36770.2,272.0,0.061029299,0.54641,-0.42781,0.58173,0.15804
19,20,37738.3,265.0,0.066211467,0.57760,0.38922,-0.64524,-0.09885
