,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,9135.1,1094.7,0.002315523,0.08345,-0.08277,-0.11487,-0.25180
1,2,11738.3,851.9,0.000037066,0.00104,-0.03174,-0.00227,0.00521
2,3,12293.3,813.4,0.003087289,0.08268,-0.11926,-0.05738,0.25527
3,4,23185.4,431.3,0.091713678,1.30225,-0.35053,-0.48763,-0.97036
4,5,25949.1,385.4,0.000208719,0.00265,-0.04698,0.01700,-0.01232
5,6,28429.8,351.7,0.034600737,0.40067,-0.61219,-0.16075,-0.00735
6,7,29347.0,340.8,0.010217478,0.11462,0.19038,0.27079,0.07106
7,8,29692.9,336.8,0.014845454,0.16459,-0.29667,-0.27613,0.01832
8,9,30415.7,328.8,0.009661037,0.10457,0.22631,0.22614,0.04703
9,10,30617.3,326.6,0.088344771,0.94993,0.65674,0.70650,0.13953
10,11,31125.4,321.3,0.063686231,0.67361,-0.52890,-0.61076,-0.14436
11,12,32733.6,305.5,0.000164432,0.00165,0.00809,-0.03864,-0.00976
12,13,34400.9,290.7,0.000231742,0.00222,-0.00756,0.03632,0.02900
13,14,35596.5,280.9,0.000083968,0.00078,0.00471,-0.02142,0.01720
14,15,36620.3,273.1,0.001026473,0.00923,-0.08226,-0.04787,0.01304
15,16,36885.0,271.1,0.001505195,0.01343,-0.11097,-0.03298,-0.00565
16,17,37508.4,266.6,0.002238724,0.01965,0.07146,0.10065,0.06642
17,18,37842.8,264.3,0.000145022,0.00126,-0.03098,-0.01357,-0.01086
18,19,38209.8,261.7,0.014006862,0.12068,-0.17691,-0.25563,-0.15505
19,20,38391.1,260.5,0.039649731,0.34001,-0.38212,-0.32957,-0.29219
