,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6537.5,1529.6,0.000001770,0.00009,-0.00105,-0.00009,0.00938
1,2,13784.4,725.5,0.000009100,0.00022,-0.00247,0.01401,-0.00387
2,3,20005.7,499.9,0.000114099,0.00188,0.00233,-0.04307,0.00416
3,4,20705.3,483.0,0.000195667,0.00311,0.05000,0.00885,0.02308
4,5,22280.5,448.8,0.090019241,1.33010,0.41281,0.20031,1.05810
5,6,27811.5,359.6,0.004802640,0.05685,0.06656,-0.02340,-0.22776
6,7,29384.4,340.3,0.029856192,0.33450,0.22334,0.10843,0.52236
7,8,36004.4,277.7,0.022317740,0.20407,-0.18103,-0.07305,-0.40738
8,9,36358.2,275.0,0.001987273,0.01799,-0.11533,-0.03173,0.06070
9,10,36576.9,273.4,0.002648980,0.02384,0.05308,-0.14489,0.00571
10,11,37725.3,265.1,0.010620562,0.09268,0.04129,-0.29892,0.04028
11,12,38829.0,257.5,0.007234035,0.06133,0.13915,-0.00210,-0.20486
12,13,39213.3,255.0,0.006408450,0.05380,-0.02510,-0.17451,0.15072
13,14,39406.2,253.8,0.007631061,0.06375,0.08369,-0.18350,-0.15190
14,15,41988.3,238.2,0.000466763,0.00366,0.02747,-0.04455,-0.03035
15,16,42452.2,235.6,0.002042652,0.01584,-0.06013,0.02457,0.10780
16,17,42585.3,234.8,0.001594098,0.01232,0.09350,-0.02114,-0.05598
17,18,43298.2,231.0,0.056561024,0.43005,-0.23364,-0.10399,-0.60386
18,19,45339.0,220.6,0.006557500,0.04761,0.12090,-0.18124,0.01221
19,20,45944.0,217.7,0.000292512,0.00210,-0.00189,0.00466,0.04550
