,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8010.9,1248.3,0.000556017,0.02285,-0.08705,-0.12358,0.00022
1,2,16363.4,611.1,0.014355000,0.28881,-0.00395,-0.53459,0.05479
2,3,16424.3,608.9,0.011723079,0.23498,0.03098,-0.47062,-0.11198
3,4,17310.6,577.7,0.001363292,0.02593,-0.00928,-0.02631,-0.15858
4,5,23066.8,433.5,0.001858928,0.02653,0.03864,-0.02035,0.15692
5,6,26386.5,379.0,0.000947955,0.01183,0.01410,-0.10714,0.01227
6,7,29171.6,342.8,0.000539944,0.00609,0.00335,-0.06876,-0.03679
7,8,29991.3,333.4,0.010117052,0.11105,0.11363,-0.30049,-0.08859
8,9,31594.9,316.5,0.002539290,0.02646,0.08131,-0.14084,0.00335
9,10,32782.3,305.0,0.000592582,0.00595,0.05148,0.05691,-0.00790
10,11,33675.5,297.0,0.004517618,0.04416,-0.15475,0.11003,-0.09005
11,12,35769.4,279.6,0.000757060,0.00697,-0.05228,0.02615,0.05958
12,13,37139.9,269.3,0.000687401,0.00609,0.03351,0.07047,0.00217
13,14,37669.2,265.5,0.004601868,0.04022,0.12491,-0.14425,-0.06170
14,15,38389.9,260.5,0.008231779,0.07059,-0.13781,0.22472,0.03315
15,16,38574.9,259.2,0.003574764,0.03051,0.04174,-0.03157,0.16664
16,17,39119.4,255.6,0.001006877,0.00847,0.02458,-0.00190,-0.08869
17,18,39612.7,252.4,0.004226383,0.03512,-0.05106,0.16786,0.06587
18,19,41591.1,240.4,0.000592151,0.00469,-0.05063,-0.04080,0.02142
19,20,42296.9,236.4,0.003928704,0.03058,-0.00303,0.15160,-0.08710
