,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,5311.6,1882.7,0.010602939,0.65717,-0.52572,0.61624,-0.03229
1,2,10835.8,922.9,0.013122552,0.39869,-0.33053,0.52537,-0.11586
2,3,11373.8,879.2,0.014678604,0.42487,0.45227,-0.46740,-0.04308
3,4,15061.3,664.0,0.010711169,0.23413,0.42684,-0.15232,-0.16952
4,5,15820.2,632.1,0.015081142,0.31383,0.46051,-0.25771,0.18802
5,6,18363.0,544.6,0.002894047,0.05188,0.14017,-0.09331,-0.15339
6,7,19874.0,503.2,0.016421315,0.27202,0.45197,-0.21019,-0.15349
7,8,24153.4,414.0,0.000141256,0.00193,-0.01462,-0.00236,0.04130
8,9,26406.0,378.7,0.024846315,0.30977,0.05732,0.29516,0.46836
9,10,30467.7,328.2,0.022626366,0.24448,0.46976,-0.15144,-0.02949
10,11,30995.8,322.6,0.113149577,1.20178,0.79695,-0.74073,-0.13402
11,12,33337.8,300.0,0.001576261,0.01557,0.03548,-0.11479,0.03363
12,13,33537.4,298.2,0.008447967,0.08293,-0.23601,0.16417,-0.01664
13,14,35344.5,282.9,0.001197081,0.01115,0.06243,-0.08367,-0.01590
14,15,35453.1,282.1,0.002976123,0.02764,0.14229,-0.08596,-0.00065
15,16,37310.2,268.0,0.024206503,0.21359,0.04140,0.39243,0.24057
16,17,37430.5,267.2,0.041712598,0.36687,-0.41207,0.44380,-0.01080
17,18,38007.2,263.1,0.020224895,0.17518,-0.08478,-0.30854,-0.26981
18,19,38298.2,261.1,0.008473862,0.07284,-0.22017,-0.01672,-0.15520
19,20,38528.5,259.5,0.006914093,0.05908,0.16815,-0.17318,0.02853
