,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,3024.1,3306.7,0.000005677,0.00062,-0.02248,-0.00869,0.00609
1,2,7476.0,1337.6,0.000120241,0.00529,0.02705,-0.04353,0.05166
2,3,16485.7,606.6,0.008969653,0.17912,0.21219,-0.33977,0.13657
3,4,22260.7,449.2,0.006095524,0.09015,-0.02710,-0.18659,0.23365
4,5,25400.8,393.7,0.002175617,0.02820,0.07838,-0.06535,0.13336
5,6,27103.5,369.0,0.001264902,0.01536,0.04302,0.07379,0.08982
6,7,28946.9,345.5,0.030534679,0.34727,0.41040,0.14919,-0.39570
7,8,29311.3,341.2,0.028142984,0.31609,0.41426,-0.02244,-0.37944
8,9,32219.6,310.4,0.008495655,0.08681,-0.15510,-0.09744,0.23077
9,10,32835.7,304.5,0.004086707,0.04097,0.06324,0.07633,0.17649
10,11,33917.1,294.8,0.029887514,0.29010,0.48466,-0.20254,-0.11909
11,12,35684.9,280.2,0.002828922,0.02610,0.04549,-0.14572,0.05285
12,13,36538.3,273.7,0.000351412,0.00317,-0.04097,0.03719,-0.01023
13,14,37996.2,263.2,0.000062927,0.00055,-0.01541,0.01343,0.01129
14,15,38154.1,262.1,0.001403828,0.01211,-0.05874,-0.08631,0.03483
15,16,39092.9,255.8,0.000398212,0.00335,-0.03127,0.02810,-0.03983
16,17,39416.7,253.7,0.000965374,0.00806,-0.06155,0.02287,-0.06124
17,18,39904.5,250.6,0.010679527,0.08811,-0.22212,0.17293,0.09414
18,19,40805.9,245.1,0.000771798,0.00623,-0.06160,0.04528,-0.01952
19,20,41061.3,243.5,0.003908848,0.03134,0.14914,-0.07444,-0.05964
