,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,10802.5,925.7,0.012964515,0.39510,0.05239,-0.60255,-0.17112
1,2,16107.0,620.8,0.000151648,0.00310,0.04986,-0.02477,-0.00025
2,3,16890.4,592.1,0.000648921,0.01265,0.04224,-0.06517,-0.08134
3,4,17464.0,572.6,0.003217185,0.06065,-0.21530,-0.10223,0.06200
4,5,19535.3,511.9,0.000098942,0.00167,-0.03541,-0.01046,0.01745
5,6,22206.7,450.3,0.001429019,0.02119,-0.13024,-0.06456,0.00738
6,7,24481.1,408.5,0.001450689,0.01951,0.11195,0.08142,0.01862
7,8,25066.2,398.9,0.000121324,0.00159,0.03469,-0.01471,0.01318
8,9,26068.9,383.6,0.002164058,0.02733,-0.02629,0.13575,0.09060
9,10,27417.9,364.7,0.001059844,0.01273,0.05624,0.06375,0.07415
10,11,30333.7,329.7,0.012181185,0.13220,-0.34831,-0.09347,0.04634
11,12,30670.7,326.0,0.000823738,0.00884,0.08862,0.02204,-0.02244
12,13,32360.9,309.0,0.007022846,0.07144,0.17197,-0.20262,-0.02855
13,14,32910.3,303.9,0.001642114,0.01643,-0.02179,-0.09444,0.08387
14,15,33452.1,298.9,0.006790574,0.06683,0.04784,0.04858,0.24936
15,16,35457.3,282.0,0.000439922,0.00408,-0.05235,0.00087,0.03666
16,17,35868.7,278.8,0.000306972,0.00282,-0.01683,0.05004,-0.00551
17,18,36631.5,273.0,0.008011403,0.07200,-0.14552,0.19689,-0.10981
18,19,37459.4,267.0,0.001322359,0.01162,0.05141,0.05845,0.07458
19,20,37722.0,265.1,0.000332868,0.00291,0.03586,-0.00913,0.03919
