,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7483.5,1336.3,0.109853100,4.83260,0.87302,-1.39370,1.45878
1,2,10804.7,925.5,0.124645192,3.79785,-0.79231,1.33023,1.18346
2,3,12648.2,790.6,0.101120921,2.63202,1.31211,0.55464,0.77638
3,4,18245.7,548.1,0.027880858,0.50306,0.48012,-0.04928,-0.51973
4,5,19561.8,511.2,0.114143639,1.92096,-1.18009,-0.72283,0.07660
5,6,19983.0,500.4,0.011954661,0.19695,0.21739,-0.35249,-0.15948
6,7,20710.0,482.9,0.003749237,0.05960,0.07119,0.22663,0.05630
7,8,21529.2,464.5,0.007704856,0.11782,-0.32588,-0.07544,-0.07699
8,9,22742.2,439.7,0.003549987,0.05139,0.15109,-0.09512,0.13968
9,10,23084.2,433.2,0.028806377,0.41082,0.53940,0.33768,-0.07646
10,11,24365.0,410.4,0.037131729,0.50171,-0.51848,-0.28998,0.38574
11,12,27409.0,364.8,0.015001880,0.18019,-0.36912,-0.14412,0.15222
12,13,27677.0,361.3,0.009250785,0.11004,-0.30798,-0.04663,-0.11406
13,14,28823.7,346.9,0.005583213,0.06377,-0.24024,-0.06192,0.04713
14,15,29033.1,344.4,0.002152090,0.02440,0.13182,-0.08079,-0.02234
15,16,29718.6,336.5,0.003452141,0.03824,-0.07328,0.03294,-0.17829
16,17,29954.3,333.8,0.000844169,0.00928,0.03334,0.01163,-0.08962
17,18,30055.0,332.7,0.005412811,0.05929,0.11810,0.21014,0.03443
18,19,31843.2,314.0,0.004741977,0.04903,-0.16326,0.14011,-0.05235
19,20,32575.9,307.0,0.003049438,0.03082,-0.09004,-0.12931,-0.07740
