,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,2765.0,3616.6,0.002075716,0.24714,-0.43802,0.19508,0.13124
1,2,8993.4,1111.9,0.005599119,0.20496,0.44099,-0.09968,0.02338
2,3,12701.9,787.3,0.012709152,0.32940,0.53080,-0.20724,-0.06863
3,4,15221.9,656.9,0.002044037,0.04421,-0.19384,0.04870,0.06529
4,5,17340.8,576.7,0.009323217,0.17700,-0.38258,0.17488,0.00714
5,6,20284.9,493.0,0.000249891,0.00406,0.05663,-0.02639,0.01232
6,7,24575.3,406.9,0.002359326,0.03161,0.02438,0.09589,0.14770
7,8,26356.3,379.4,0.001549163,0.01935,0.08336,0.09082,0.06444
8,9,26564.1,376.4,0.000210652,0.00261,0.04101,0.01770,0.02481
9,10,27042.0,369.8,0.000239470,0.00292,0.04033,-0.02709,-0.02357
10,11,27400.8,365.0,0.001855109,0.02229,0.11305,0.09320,0.02869
11,12,27518.5,363.4,0.000813324,0.00973,-0.08337,-0.05110,-0.01295
12,13,28915.8,345.8,0.000767280,0.00874,0.08124,0.01837,0.04241
13,14,30124.7,332.0,0.000315666,0.00345,-0.04982,-0.03010,0.00788
14,15,30438.1,328.5,0.001086547,0.01175,0.00015,0.10590,0.02317
15,16,31210.8,320.4,0.258973971,2.73166,-0.30398,0.74966,-1.44128
16,17,31747.2,315.0,0.009173815,0.09513,0.03398,-0.06639,0.29928
17,18,31867.0,313.8,0.019342891,0.19983,-0.05873,0.19999,-0.39545
18,19,32333.5,309.3,0.000344314,0.00351,-0.00189,0.00923,-0.05845
19,20,33550.7,298.1,0.000268607,0.00264,0.03828,-0.00124,0.03418
