,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8790.7,1137.6,0.000043013,0.00161,0.03265,0.00046,-0.02334
1,2,9585.8,1043.2,0.003880109,0.13326,0.16707,-0.07063,-0.31679
2,3,17434.1,573.6,0.013203981,0.24933,0.17330,-0.12161,-0.45223
3,4,22713.3,440.3,0.000249523,0.00362,-0.05746,-0.00324,-0.01745
4,5,23588.7,423.9,0.000256787,0.00358,0.05835,-0.00934,0.00959
5,6,24033.8,416.1,0.000807898,0.01107,0.01291,-0.06664,-0.08037
6,7,28402.5,352.1,0.026179617,0.30345,0.39409,0.25091,0.29187
7,8,29081.3,343.9,0.007352986,0.08324,0.19973,0.13569,0.15790
8,9,29429.7,339.8,0.341636640,3.82167,1.44252,0.88805,0.97579
9,10,30503.3,327.8,0.110966485,1.19762,0.84412,0.35447,0.59953
10,11,31606.1,316.4,0.000793820,0.00827,0.08758,0.02127,-0.01210
11,12,32395.1,308.7,0.000250517,0.00255,-0.03302,-0.03811,0.00192
12,13,32652.8,306.3,0.000001364,0.00001,-0.00288,-0.00210,-0.00103
13,14,34604.2,289.0,0.000048147,0.00046,-0.00979,-0.00884,-0.01686
14,15,36007.9,277.7,0.012557904,0.11481,0.15501,0.28797,0.08866
15,16,36987.4,270.4,0.020776001,0.18492,0.26983,0.21250,0.25876
16,17,37724.3,265.1,0.035891879,0.31322,-0.30411,-0.37527,-0.28268
17,18,38097.3,262.5,0.000860095,0.00743,-0.04786,-0.01069,-0.07091
18,19,38334.8,260.9,0.011724478,0.10069,-0.21422,-0.16865,-0.16233
19,20,38630.9,258.9,0.001818740,0.01550,0.02082,-0.12146,0.01766
