,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8951.6,1117.1,0.002503721,0.09208,-0.21453,-0.04918,-0.20889
1,2,11978.9,834.8,0.000009942,0.00027,-0.00047,0.01651,0.00058
2,3,12600.6,793.6,0.003051467,0.07972,0.04214,-0.01948,-0.27851
3,4,17400.5,574.7,0.001750021,0.03311,0.04430,-0.17075,0.04462
4,5,22620.0,442.1,0.088521702,1.28835,-0.91790,-0.18858,-0.64050
5,6,24944.7,400.9,0.009568581,0.12628,-0.29014,0.17813,0.10184
6,7,27313.2,366.1,0.008342016,0.10055,-0.23699,0.11960,-0.17343
7,8,28765.1,347.6,0.006511047,0.07452,0.15231,0.10040,-0.20308
8,9,30329.8,329.7,0.049335017,0.53550,-0.70760,0.03165,0.18384
9,10,30581.3,327.0,0.012273802,0.13213,0.34863,0.02830,-0.09894
10,11,30882.3,323.8,0.087436045,0.93209,-0.92751,-0.08299,0.25479
11,12,31974.4,312.7,0.001651472,0.01700,-0.11865,0.05403,0.00231
12,13,33633.0,297.3,0.000971666,0.00951,-0.09532,-0.02033,0.00346
13,14,35067.3,285.2,0.000345872,0.00325,0.04318,-0.03607,-0.00905
14,15,36178.1,276.4,0.000317226,0.00289,-0.04003,0.03035,-0.01907
15,16,36559.3,273.5,0.000503087,0.00453,-0.03451,0.05605,-0.01407
16,17,37306.6,268.0,0.006639130,0.05859,-0.22652,-0.01408,-0.08413
17,18,37895.9,263.9,0.005254357,0.04565,0.19305,0.02996,0.08648
18,19,38148.0,262.1,0.032301476,0.27876,0.52148,-0.03368,0.07536
19,20,38514.5,259.6,0.000676890,0.00579,-0.06065,0.04337,-0.01506
