,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,3623.0,2760.1,0.000399730,0.03632,0.05676,0.07260,-0.16682
1,2,12101.9,826.3,0.009254400,0.25175,0.13466,0.10396,-0.47203
2,3,14140.6,707.2,0.000750238,0.01747,0.11864,0.00530,-0.05799
3,4,17217.4,580.8,0.000453355,0.00867,-0.02210,-0.08551,-0.02947
4,5,21098.1,474.0,0.001153112,0.01799,0.11262,0.00469,0.07271
5,6,21589.7,463.2,0.000072908,0.00111,0.00505,0.02903,0.01561
6,7,24759.1,403.9,0.002195070,0.02919,-0.12261,-0.06117,0.10204
7,8,25174.0,397.2,0.122456251,1.60142,0.26679,0.67681,-1.03545
8,9,25385.1,393.9,0.013414387,0.17397,0.14706,0.22500,-0.31893
9,10,26519.3,377.1,0.002041855,0.02535,-0.15832,-0.01548,-0.00650
10,11,27966.3,357.6,0.003646416,0.04292,0.19517,-0.05094,0.04730
11,12,28134.5,355.4,0.008672231,0.10148,-0.27131,0.06936,-0.15184
12,13,30912.9,323.5,0.005788381,0.06164,-0.07100,-0.21893,-0.09313
13,14,31562.8,316.8,0.005959088,0.06216,0.08524,0.21407,-0.09521
14,15,33167.1,301.5,0.000043339,0.00043,0.01183,0.01628,-0.00502
15,16,33531.4,298.2,0.002805408,0.02754,-0.02413,-0.16220,-0.02554
16,17,34179.1,292.6,0.002279526,0.02196,-0.12927,-0.06041,-0.03994
17,18,35222.9,283.9,0.015977528,0.14933,0.01504,-0.37664,0.08513
18,19,35461.4,282.0,0.015930740,0.14790,-0.15443,-0.35171,-0.01874
19,20,35615.3,280.8,0.045772046,0.42310,0.07144,-0.62349,0.17102
