,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6164.2,1622.3,0.000342523,0.01829,-0.01233,-0.13431,-0.01006
1,2,9380.5,1066.0,0.000000173,0.00001,0.00211,0.00078,0.00101
2,3,15586.7,641.6,0.017615718,0.37207,-0.05069,0.59750,-0.11176
3,4,17993.7,555.8,0.002995998,0.05481,-0.01711,0.22223,-0.07167
4,5,20083.4,497.9,0.007371283,0.12083,0.01232,-0.34672,0.02163
5,6,20308.3,492.4,0.128068301,2.07608,0.10206,-1.41837,0.23213
6,7,21288.6,469.7,0.007006065,0.10834,-0.03083,0.27993,0.17039
7,8,26541.0,376.8,0.002023954,0.02510,-0.03548,-0.15016,-0.03602
8,9,29162.6,342.9,0.304567605,3.43822,-0.01326,-1.82589,-0.32274
9,10,29818.2,335.4,0.003668351,0.04050,-0.14335,-0.09594,-0.10366
10,11,31688.1,315.6,0.002312786,0.02403,-0.08928,-0.11460,-0.05406
11,12,32570.2,307.0,0.000065405,0.00066,-0.01038,0.00725,0.02238
12,13,33565.3,297.9,0.000762980,0.00748,-0.07338,-0.04502,0.00851
13,14,34941.5,286.2,0.069865254,0.65826,-0.02152,0.80932,0.05289
14,15,35096.4,284.9,0.017923034,0.16812,0.00562,0.40953,0.01945
15,16,35587.2,281.0,0.002938352,0.02718,0.00755,-0.07705,-0.14556
16,17,36985.4,270.4,0.001014106,0.00903,0.09296,-0.00438,-0.01911
17,18,37092.1,269.6,0.005690814,0.05051,-0.18810,-0.12119,0.02099
18,19,38870.5,257.3,0.002447569,0.02073,-0.02643,0.14069,-0.01540
19,20,39213.2,255.0,0.008691851,0.07297,-0.01546,-0.26509,-0.04958
