,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,5120.3,1953.0,0.000238402,0.01533,0.09280,0.02836,0.07689
1,2,9102.2,1098.6,0.000025716,0.00093,-0.02979,0.00651,0.00067
2,3,14312.0,698.7,0.008531614,0.19625,0.25631,0.32876,0.14992
3,4,20669.9,483.8,0.000016782,0.00027,-0.01207,-0.00891,0.00649
4,5,22958.8,435.6,0.021942082,0.31463,-0.08316,0.54412,-0.10793
5,6,26330.2,379.8,0.000721673,0.00902,0.08828,-0.02039,0.02852
6,7,27070.5,369.4,0.043449874,0.52841,-0.69081,-0.14479,-0.17386
7,8,29966.3,333.7,0.001322044,0.01452,0.00617,0.02868,0.11689
8,9,30360.2,329.4,0.164406073,1.78274,-0.87671,-0.21827,-0.98310
9,10,31701.1,315.4,0.066194086,0.68742,-0.50575,-0.08643,-0.65128
10,11,32964.6,303.4,0.025140131,0.25107,-0.29292,-0.12020,-0.38836
11,12,33348.8,299.9,0.004088733,0.04036,0.14392,0.03058,0.13680
12,13,36279.2,275.6,0.000064684,0.00059,-0.01181,-0.01926,-0.00876
13,14,36406.3,274.7,0.005898473,0.05334,-0.17429,-0.03065,-0.14840
14,15,37545.5,266.3,0.003407184,0.02988,0.16689,-0.01263,0.04318
15,16,39692.3,251.9,0.002632506,0.02183,-0.14662,0.01380,-0.01212
16,17,40194.3,248.8,0.117311512,0.96084,0.70475,0.23842,0.63822
17,18,41263.0,242.3,0.010625218,0.08477,0.16306,-0.09205,0.22296
18,19,42428.5,235.7,0.000133619,0.00104,0.02389,0.00394,0.02122
19,20,42578.2,234.9,0.000007565,0.00006,0.00195,-0.00666,-0.00322
