,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,5198.7,1923.6,0.000039483,0.00250,0.00703,0.04949,0.00135
1,2,13563.2,737.3,0.000038022,0.00092,-0.00057,-0.02889,-0.00938
2,3,25099.8,398.4,0.000034010,0.00045,-0.00394,-0.00635,0.01975
3,4,25873.9,386.5,0.025813883,0.32845,-0.08745,-0.45649,0.33529
4,5,29377.4,340.4,0.018441609,0.20666,-0.22217,-0.39593,0.02336
5,6,33116.2,302.0,0.001190574,0.01184,0.09534,0.04168,-0.03175
6,7,33186.7,301.3,0.002163919,0.02147,-0.00570,0.09422,-0.11205
7,8,34791.3,287.4,0.000830938,0.00786,-0.08188,-0.02930,0.01731
8,9,35669.2,280.4,0.005630150,0.05196,0.13246,0.01489,0.18492
9,10,37402.0,267.4,0.019139929,0.16847,0.27120,0.17035,0.25671
10,11,37874.5,264.0,0.007876416,0.06846,0.14458,0.16973,0.13694
11,12,38278.5,261.2,0.012978949,0.11162,0.13390,0.30591,0.01089
12,13,38614.6,259.0,0.036293020,0.30942,0.40242,0.37985,0.05649
13,14,39745.3,251.6,0.001698987,0.01407,0.05969,0.05628,0.08569
14,15,41126.5,243.2,0.000191126,0.00153,-0.00888,-0.00865,-0.03710
15,16,41736.0,239.6,0.003421757,0.02699,0.02640,0.13486,-0.09003
16,17,42191.4,237.0,0.002749274,0.02145,0.07359,0.12620,-0.01041
17,18,42550.6,235.0,0.079368437,0.61407,-0.31817,-0.64918,0.30233
18,19,43487.9,229.9,0.048516093,0.36728,-0.10854,-0.58342,0.12297
19,20,45495.3,219.8,0.052038388,0.37656,0.02693,0.43964,-0.42725
