,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,2116.8,4724.0,0.000191858,0.02984,0.02020,-0.14563,-0.09067
1,2,3784.1,2642.6,0.003867566,0.33647,-0.06478,0.49306,0.29861
2,3,6048.9,1653.2,0.000081152,0.00442,-0.05800,-0.02101,0.02472
3,4,13458.4,743.0,0.080486962,1.96883,0.15268,-1.20217,-0.70733
4,5,19498.7,512.9,0.007713996,0.13024,-0.04669,0.19083,-0.30273
5,6,24946.7,400.9,0.006878570,0.09077,-0.04270,0.19277,0.22758
6,7,25459.1,392.8,0.033348662,0.43123,-0.15942,0.48814,0.40932
7,8,25742.1,388.5,0.030132309,0.38536,-0.02380,0.59814,0.16439
8,9,27975.8,357.5,0.015437106,0.18166,0.06716,-0.34312,-0.24376
9,10,28751.4,347.8,0.012443287,0.14248,0.21264,0.05601,0.30680
10,11,30327.4,329.7,0.101763247,1.10467,-0.12474,0.90952,0.51175
11,12,30825.4,324.4,0.000449231,0.00480,0.04947,0.03890,0.02895
12,13,31779.5,314.7,0.012251939,0.12692,-0.11976,-0.13300,-0.30804
13,14,32263.2,310.0,0.032063761,0.32718,-0.16189,0.54567,0.05664
14,15,32993.5,303.1,0.010565270,0.10542,0.03714,-0.20187,-0.25158
15,16,33839.1,295.5,0.018425213,0.17925,-0.00485,0.32383,0.27270
16,17,36165.2,276.5,0.005812216,0.05291,0.02389,-0.08688,0.21164
17,18,36283.8,275.6,0.003875099,0.03516,-0.00086,-0.14010,-0.12462
18,19,38158.5,262.1,0.011077802,0.09557,0.13774,-0.25404,0.10983
19,20,39332.2,254.2,0.096378604,0.80669,-0.03429,0.82308,0.35784
