,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6150.3,1625.9,0.000062854,0.00336,0.03020,0.03141,0.03828
1,2,10379.5,963.4,0.002185254,0.06931,0.21372,0.15305,0.01447
2,3,11316.3,883.7,0.000321374,0.00935,-0.09497,0.00318,-0.01789
3,4,21627.8,462.4,0.000581633,0.00885,-0.07591,-0.05085,-0.02248
4,5,22206.2,450.3,0.084464426,1.25220,0.86448,0.64967,0.28776
5,6,24656.4,405.6,0.016178367,0.21601,0.43483,0.13762,0.08944
6,7,24858.0,402.3,0.002891718,0.03830,-0.05920,0.18444,-0.02784
7,8,26864.5,372.2,0.000116273,0.00142,-0.01802,-0.03306,-0.00267
8,9,29473.1,339.3,0.003975104,0.04440,0.15613,-0.11331,0.08478
9,10,29628.9,337.5,0.007497002,0.08330,-0.26562,0.08431,-0.07508
10,11,30295.7,330.1,0.002244827,0.02439,0.01000,0.15344,0.02740
11,12,30507.8,327.8,0.000312071,0.00337,0.03327,0.04505,0.01519
12,13,31064.4,321.9,0.021204473,0.22472,0.36882,0.29289,0.05388
13,14,32301.2,309.6,0.001491878,0.01521,-0.07646,-0.09008,0.03529
14,15,33537.7,298.2,0.001705271,0.01674,-0.03234,0.12511,0.00647
15,16,35008.3,285.6,0.000053229,0.00050,-0.01863,-0.01122,-0.00525
16,17,35127.7,284.7,0.001681973,0.01576,-0.10244,0.07238,-0.00545
17,18,35368.6,282.7,0.002849378,0.02652,-0.05040,-0.15428,0.01347
18,19,36587.2,273.3,0.000408309,0.00367,0.02921,-0.05244,-0.00845
19,20,37070.5,269.8,0.002505249,0.02225,0.07041,-0.12739,0.03259
