,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7869.6,1270.7,0.181940869,7.61123,-2.26298,-1.19401,-1.03175
1,2,9297.2,1075.6,0.134570030,4.76508,-1.19803,1.82399,-0.05344
2,3,11361.3,880.2,0.011392373,0.33011,-0.13095,0.51165,-0.22622
3,4,15872.0,630.0,0.021983612,0.45598,0.43611,0.08330,-0.50877
4,5,16235.3,615.9,0.056084213,1.13725,-0.41844,-0.59323,0.78118
5,6,17912.3,558.3,0.001757425,0.03230,-0.10574,-0.08278,0.11945
6,7,18173.5,550.3,0.008402622,0.15221,0.32506,-0.00969,-0.21554
7,8,19889.7,502.8,0.021209956,0.35106,0.28519,-0.01078,-0.51924
8,9,20730.7,482.4,0.006788319,0.10780,0.19216,-0.18501,0.19144
9,10,22616.5,442.2,0.002103860,0.03062,-0.00762,0.02522,-0.17300
10,11,23034.8,434.1,0.009201497,0.13151,-0.08359,0.10202,0.33780
11,12,26099.9,383.1,0.039871287,0.50292,0.36431,0.21437,-0.56942
12,13,26341.4,379.6,0.018042990,0.22550,-0.00049,0.22217,-0.41969
13,14,27434.3,364.5,0.003629615,0.04356,-0.00841,0.16459,0.12805
14,15,27834.5,359.3,0.038748068,0.45829,0.21500,0.04050,-0.64064
15,16,28643.3,349.1,0.019105333,0.21959,-0.37368,0.20280,0.19705
16,17,29618.6,337.6,0.008581638,0.09539,0.03096,-0.23939,0.19267
17,18,30654.9,326.2,0.003591861,0.03857,0.07494,0.12200,-0.13444
18,19,31409.3,318.4,0.021550962,0.22588,-0.17323,0.20244,0.39356
19,20,32707.0,305.7,0.003212682,0.03234,0.14204,-0.10909,-0.01612
