,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6266.8,1595.7,0.001952182,0.10255,-0.06667,-0.09166,-0.29951
1,2,12024.1,831.7,0.000101721,0.00279,-0.04170,0.01001,0.03075
2,3,20671.4,483.8,0.000031055,0.00049,-0.00241,0.02050,-0.00828
3,4,22627.2,441.9,0.003621759,0.05269,-0.00185,-0.21938,0.06756
4,5,23759.7,420.9,0.006830276,0.09464,-0.30744,-0.00218,-0.01066
5,6,27277.4,366.6,0.003983944,0.04808,-0.00460,-0.20976,0.06373
6,7,30152.6,331.6,0.000480550,0.00525,-0.01942,-0.03162,-0.06221
7,8,30174.6,331.4,0.006713045,0.07324,-0.10737,-0.06841,-0.23882
8,9,30899.1,323.6,0.000133463,0.00142,0.00174,-0.03610,0.01076
9,10,32414.4,308.5,0.584939251,5.94085,-2.42233,-0.06464,-0.26265
10,11,32644.8,306.3,0.000444006,0.00448,0.01342,0.06303,-0.01802
11,12,34778.6,287.5,0.000006377,0.00006,-0.00126,0.00765,0.00053
12,13,35892.3,278.6,0.000247246,0.00227,-0.01031,0.04331,-0.01690
13,14,36904.0,271.0,0.017028416,0.15191,-0.38610,-0.01341,-0.05151
14,15,38759.8,258.0,0.000202080,0.00172,-0.02658,-0.03167,0.00260
15,16,40027.2,249.8,0.001513828,0.01245,-0.08974,-0.01640,-0.06425
16,17,40351.6,247.8,0.000061912,0.00051,0.01039,-0.01936,0.00472
17,18,40917.3,244.4,0.000202128,0.00163,-0.03624,-0.01767,0.00096
18,19,41866.6,238.9,0.058186351,0.45754,-0.67318,-0.01219,-0.06498
19,20,42111.0,237.5,0.006051975,0.04731,-0.21292,0.01192,0.04287
