,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8310.4,1203.3,0.000744804,0.02950,-0.06112,-0.16026,0.00932
1,2,15004.7,666.5,0.000897008,0.01968,-0.00040,0.00842,0.14003
2,3,16568.5,603.6,0.002106979,0.04187,0.02658,-0.06087,0.19353
3,4,16570.3,603.5,0.026260100,0.52172,0.22540,-0.68600,0.01807
4,5,21325.9,468.9,0.004259835,0.06576,-0.25595,-0.00742,0.01401
5,6,21679.4,461.3,0.000957416,0.01454,0.03983,0.00669,0.11361
6,7,25422.9,393.3,0.000366601,0.00475,-0.01063,0.00741,0.06767
7,8,26866.5,372.2,0.000376228,0.00461,0.01693,-0.01036,-0.06493
8,9,28774.8,347.5,0.000178847,0.00205,-0.01238,0.00737,-0.04288
9,10,29087.7,343.8,0.000557540,0.00631,-0.05647,0.03215,-0.04569
10,11,29091.1,343.7,0.000005363,0.00006,-0.00626,0.00446,-0.00125
11,12,29354.2,340.7,0.015552353,0.17442,0.34908,-0.22921,0.00524
12,13,30796.8,324.7,0.000027244,0.00029,-0.00493,0.01033,0.01265
13,14,32426.3,308.4,0.000089316,0.00091,0.00446,-0.00642,-0.02908
14,15,33878.8,295.2,0.001787994,0.01737,0.00588,-0.00702,-0.13149
15,16,35295.0,283.3,0.000195010,0.00182,0.00980,-0.00599,-0.04107
16,17,36896.0,271.0,0.009484524,0.08463,0.25477,-0.14003,0.01049
17,18,38040.5,262.9,0.000657519,0.00569,-0.00734,0.00720,0.07473
18,19,38365.7,260.6,0.001671556,0.01434,-0.00125,0.00872,0.11944
19,20,38736.7,258.2,0.000588695,0.00500,-0.00117,0.00530,0.07052
