,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,4511.8,2216.4,0.041919132,3.05871,1.03056,1.22938,-0.69663
1,2,6717.0,1488.8,0.003068521,0.15039,0.33573,-0.19207,-0.02806
2,3,9944.9,1005.5,0.014573648,0.48244,-0.44858,-0.24719,-0.46916
3,4,11477.6,871.3,0.012736045,0.36531,0.28745,-0.53168,-0.00018
4,5,14573.1,686.2,0.001977648,0.04468,-0.07911,-0.00101,0.19600
5,6,16430.3,608.6,0.016060541,0.32180,0.52598,-0.00108,0.21248
6,7,17120.5,584.1,0.018157586,0.34915,-0.30054,-0.39094,-0.32557
7,8,18160.1,550.7,0.016712537,0.30297,-0.06138,0.27368,0.47360
8,9,18852.8,530.4,0.003471579,0.06062,-0.16256,-0.17546,0.05840
9,10,19115.5,523.1,0.000654645,0.01127,0.04156,-0.04013,0.08909
10,11,21513.0,464.8,0.013478992,0.20627,-0.26840,0.36396,0.04198
11,12,22280.0,448.8,0.014905510,0.22025,-0.00355,0.31725,0.34581
12,13,22850.8,437.6,0.003482569,0.05017,-0.00995,0.12977,0.18230
13,14,23618.5,423.4,0.005086974,0.07091,0.18151,0.13029,0.14487
14,15,24555.7,407.2,0.011151340,0.14950,0.17539,-0.24326,-0.24406
15,16,24600.6,406.5,0.007891517,0.10561,-0.13154,0.15960,-0.25066
16,17,25110.7,398.2,0.003020107,0.03959,0.03465,0.18740,0.05725
17,18,25687.0,389.3,0.005998086,0.07687,0.04982,0.26967,0.04083
18,19,25951.5,385.3,0.011591785,0.14705,0.31215,0.21018,0.07372
19,20,26393.4,378.9,0.017275137,0.21548,-0.06808,-0.33546,-0.31354
