,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,14646.9,682.7,0.000035189,0.00079,0.00600,-0.02680,0.00604
1,2,14789.3,676.2,0.000073705,0.00164,-0.00856,0.03774,-0.01197
2,3,20190.2,495.3,0.000154016,0.00251,0.01370,-0.04796,-0.00482
3,4,20763.8,481.6,0.000344265,0.00546,0.01661,-0.07192,0.00303
4,5,25706.7,389.0,0.000000105,0.00000,0.00017,-0.00019,0.00113
5,6,26679.2,374.8,0.000000336,0.00000,-0.00106,-0.00173,0.00015
6,7,27590.7,362.4,0.000276210,0.00330,0.05031,0.02438,0.01304
7,8,27769.6,360.1,0.000076989,0.00091,-0.02747,-0.01043,-0.00704
8,9,28685.8,348.6,0.000006086,0.00007,-0.00713,-0.00393,-0.00188
9,10,29162.1,342.9,0.000000203,0.00000,-0.00005,0.00134,-0.00071
10,11,30545.4,327.4,0.000506885,0.00546,-0.01844,-0.02378,0.06751
11,12,30869.0,323.9,0.000142196,0.00152,0.00427,-0.03841,-0.00480
12,13,31971.6,312.8,0.000107894,0.00111,0.01994,-0.00937,-0.02501
13,14,32416.5,308.5,0.004122646,0.04187,0.08736,0.00879,-0.18482
14,15,32583.5,306.9,0.021840806,0.22067,-0.45200,-0.08198,-0.09823
15,16,32713.2,305.7,0.001800040,0.01811,0.00203,0.00317,0.13454
16,17,32939.1,303.6,0.001332874,0.01332,0.05634,0.00616,0.10055
17,18,32956.6,303.4,0.000130579,0.00130,0.01411,0.00120,0.03322
18,19,33071.5,302.4,0.000075947,0.00076,-0.02350,-0.00847,0.01150
19,20,33862.8,295.3,0.006361065,0.06184,0.23511,0.03942,0.07080
