,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,19099.6,523.6,0.003204244,0.05523,0.02117,0.23065,-0.03979
1,2,23357.5,428.1,0.004995068,0.07040,0.13744,0.16429,-0.15660
2,3,26469.0,377.8,0.002774573,0.03451,0.05841,-0.10323,-0.14298
3,4,28121.6,355.6,0.004690757,0.05491,0.16237,-0.16602,0.03143
4,5,30207.4,331.0,0.001697481,0.01850,0.04210,-0.12772,-0.02040
5,6,31434.6,318.1,0.007462908,0.07816,-0.23294,0.05484,0.14452
6,7,32362.0,309.0,0.002406631,0.02448,0.12289,0.02900,-0.09241
7,8,34795.2,287.4,0.019399392,0.18355,0.31848,0.28485,-0.03119
8,9,35457.1,282.0,0.008996074,0.08353,-0.12123,0.20513,0.16356
9,10,36922.7,270.8,0.001306603,0.01165,-0.04727,-0.07807,0.05763
10,11,38884.7,257.2,0.012074693,0.10223,-0.20585,-0.13670,0.20290
11,12,39270.2,254.6,0.008572930,0.07187,-0.04245,-0.26469,0.00269
12,13,39553.8,252.8,0.003799793,0.03163,0.13265,0.02012,-0.11673
13,14,41453.0,241.2,0.001383614,0.01099,0.06893,-0.07399,0.02762
14,15,41824.4,239.1,0.006306892,0.04964,0.15682,0.14207,-0.06975
15,16,43103.7,232.0,0.001458673,0.01114,-0.00362,0.03822,-0.09832
16,17,44681.0,223.8,0.001563035,0.01152,-0.10604,0.00705,0.01494
17,18,44846.8,223.0,0.000500942,0.00368,0.02106,-0.01564,0.05467
18,19,45111.4,221.7,0.005310908,0.03876,0.18416,0.04457,-0.05344
19,20,45460.4,220.0,0.001508118,0.01092,-0.04922,0.02775,-0.08792
