,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,19647.1,509.0,0.000885447,0.01484,0.10051,0.06850,0.00656
1,2,22470.3,445.0,0.001407006,0.02061,0.12101,0.07052,-0.03160
2,3,23787.6,420.4,0.008764345,0.12130,0.12382,-0.32497,-0.01889
3,4,24191.0,413.4,0.001119743,0.01524,0.02633,0.12057,0.00293
4,5,25762.4,388.2,0.006019870,0.07693,-0.11479,-0.25224,-0.01129
5,6,29076.6,343.9,0.007863045,0.08903,0.00386,-0.06915,0.29023
6,7,30660.9,326.1,0.004598419,0.04937,-0.20339,-0.06805,0.05810
7,8,30798.1,324.7,0.001449228,0.01549,0.09505,0.04004,-0.06966
8,9,33175.1,301.4,0.004616807,0.04581,-0.04026,-0.20995,-0.01074
9,10,35307.3,283.2,0.006697702,0.06245,-0.02638,-0.24124,-0.05966
10,11,36663.0,272.8,0.002846990,0.02556,-0.05043,0.15141,0.00986
11,12,37459.3,267.0,0.007887612,0.06932,0.11161,0.23439,0.04389
12,13,37673.2,265.4,0.006328931,0.05531,0.05621,-0.21859,-0.06608
13,14,39013.0,256.3,0.003322402,0.02804,-0.05695,0.15744,0.00213
14,15,41487.5,241.0,0.015123292,0.12001,-0.07086,-0.33638,-0.04285
15,16,42171.1,237.1,0.002935173,0.02291,0.09618,0.07951,0.08568
16,17,42516.7,235.2,0.004978342,0.03855,0.13410,0.08160,-0.11793
17,18,42852.7,233.4,0.001519604,0.01167,-0.02421,-0.09121,0.05261
18,19,43545.5,229.6,0.001454190,0.01099,-0.08948,-0.04993,0.02221
19,20,44887.5,222.8,0.003243509,0.02379,0.12103,-0.09181,-0.02667
