,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8757.2,1141.9,0.003606360,0.13557,-0.02347,-0.00783,0.36737
1,2,13308.8,751.4,0.000167634,0.00415,-0.00369,-0.00140,0.06427
2,3,16135.1,619.8,0.000001860,0.00004,0.00556,0.00232,-0.00129
3,4,18925.1,528.4,0.005316021,0.09247,-0.01708,-0.00576,0.30356
4,5,19331.0,517.3,0.142922090,2.43400,1.42352,0.62774,0.11635
5,6,19483.2,513.3,0.000291755,0.00493,-0.06871,-0.01348,-0.00516
6,7,22725.0,440.0,0.000002550,0.00004,-0.00070,0.00287,0.00531
7,8,24652.4,405.6,0.001732690,0.02314,-0.14850,0.03135,-0.01023
8,9,25997.6,384.7,0.009225190,0.11682,-0.05068,-0.33783,-0.01092
9,10,27771.6,360.1,0.325958400,3.86399,-1.76008,-0.86271,-0.14775
10,11,29143.0,343.1,0.000004570,0.00005,-0.00233,-0.00679,-0.00016
11,12,30421.4,328.7,0.007262876,0.07860,-0.18308,0.21203,-0.01095
12,13,31343.6,319.0,0.000133941,0.00141,0.01907,-0.00191,-0.03224
13,14,32214.5,310.4,0.004917005,0.05025,0.16993,0.14550,0.01413
14,15,33248.7,300.8,0.000001999,0.00002,-0.00051,-0.00048,-0.00439
15,16,33661.0,297.1,0.003852386,0.03768,0.16967,-0.09398,0.00758
16,17,33878.5,295.2,0.000345481,0.00336,0.02563,-0.05195,0.00090
17,18,35074.5,285.1,0.001503317,0.01411,-0.00199,-0.00336,0.11872
18,19,36862.5,271.3,0.000019661,0.00018,-0.00514,-0.00234,0.01199
19,20,37799.2,264.6,0.014857352,0.12940,0.30858,0.18271,0.02817
