,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8887.6,1125.2,0.004222172,0.15640,-0.02461,-0.08178,-0.38614
1,2,13347.0,749.2,0.000189703,0.00468,-0.00294,0.02884,0.06196
2,3,16064.6,622.5,0.000083501,0.00171,0.03666,-0.01828,-0.00577
3,4,18942.7,527.9,0.005960678,0.10359,-0.06058,-0.04303,-0.31316
4,5,19338.5,517.1,0.141840454,2.41464,1.39245,-0.68895,-0.03271
5,6,19542.1,511.7,0.000465275,0.00784,0.08321,-0.02708,-0.01347
6,7,24635.3,405.9,0.123099607,1.64503,-1.12946,0.60769,0.00838
7,8,26016.2,384.4,0.008541109,0.10808,-0.15413,-0.28351,0.06283
8,9,29209.0,342.4,0.236308179,2.66341,1.44691,-0.75393,-0.03824
9,10,30607.8,326.7,0.004969434,0.05345,0.12280,-0.19586,-0.00287
10,11,31757.3,314.9,0.002065597,0.02141,-0.00927,0.13384,-0.05843
11,12,32091.3,311.6,0.003315425,0.03401,0.12906,0.12963,-0.02348
12,13,33372.5,299.6,0.000376810,0.00372,-0.05486,0.02656,-0.00162
13,14,33699.0,296.7,0.001540779,0.01505,0.10041,0.07029,-0.00540
14,15,34418.3,290.5,0.000312732,0.00299,0.02685,-0.04708,0.00732
15,16,35195.9,284.1,0.000041992,0.00039,0.01492,-0.01282,-0.00239
16,17,36477.2,274.1,0.002915029,0.02631,0.12011,-0.09332,-0.05634
17,18,36792.5,271.8,0.000009909,0.00009,0.00924,0.00129,-0.00129
18,19,36921.8,270.8,0.000986936,0.00880,0.09226,-0.00360,0.01658
19,20,38534.5,259.5,0.040917294,0.34957,-0.47821,0.34654,0.02826
