,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,13063.1,765.5,0.000024329,0.00061,-0.01677,-0.00397,0.01779
1,2,20405.4,490.1,0.000000324,0.00001,0.00089,-0.00049,0.00205
2,3,27257.1,366.9,0.000274077,0.00331,0.02518,0.01755,-0.04866
3,4,28618.8,349.4,0.011825213,0.13603,-0.22808,0.09351,-0.27434
4,5,28966.6,345.2,0.000213797,0.00243,0.03519,-0.02825,0.01984
5,6,29780.6,335.8,0.034103744,0.37700,-0.29541,0.45844,-0.28208
6,7,29867.1,334.8,0.006428977,0.07086,0.12388,-0.19882,0.12644
7,8,32696.1,305.8,0.001125412,0.01133,-0.04187,-0.05958,0.07765
8,9,36723.6,272.3,0.004024670,0.03608,-0.07552,0.17219,0.02698
9,10,37197.5,268.8,0.016064604,0.14218,0.14044,-0.29194,0.19294
10,11,37313.6,268.0,0.021601314,0.19059,0.23182,0.23777,0.28340
11,12,39239.4,254.8,0.004396538,0.03689,0.09773,0.07346,-0.14812
12,13,40223.6,248.6,0.001671113,0.01368,0.04396,-0.10174,0.03734
13,14,41203.9,242.7,0.000183209,0.00146,-0.01650,0.02958,-0.01780
14,15,41811.6,239.2,0.164030566,1.29153,-0.55544,0.79854,-0.58767
15,16,42470.9,235.5,0.003984905,0.03089,-0.11796,0.10034,-0.08311
16,17,43350.9,230.7,0.004162191,0.03161,0.11071,-0.09153,0.10476
17,18,44245.7,226.0,0.003374906,0.02511,0.15214,-0.01347,0.04223
18,19,46063.0,217.1,0.000412961,0.00295,-0.05152,0.01536,-0.00781
19,20,46337.4,215.8,0.000075305,0.00054,-0.02280,-0.00382,-0.00061
