,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,5576.3,1793.3,0.012671651,0.74811,0.47273,-0.70366,0.17173
1,2,11829.7,845.3,0.012462475,0.34682,-0.26112,0.50798,-0.14352
2,3,12243.6,816.8,0.008267305,0.22229,0.31531,-0.35053,0.00205
3,4,15378.9,650.2,0.006797355,0.14551,-0.30059,0.14944,0.18117
4,5,16090.3,621.5,0.022352434,0.45734,0.50611,-0.36847,0.25578
5,6,17845.1,560.4,0.006326212,0.11671,0.20803,-0.24533,-0.11509
6,7,19603.8,510.1,0.029360895,0.49307,-0.55102,0.42490,0.09434
7,8,24441.6,409.1,0.000283308,0.00382,-0.02527,0.02214,-0.05184
8,9,26716.9,374.3,0.019857387,0.24469,-0.09898,-0.29080,-0.38772
9,10,30702.6,325.7,0.036683910,0.39335,0.52085,-0.34788,0.03231
10,11,30880.2,323.8,0.069944160,0.74567,0.52477,-0.68545,0.02101
11,12,32492.2,307.8,0.000640010,0.00648,-0.02340,-0.05671,0.05217
12,13,34082.3,293.4,0.001593636,0.01539,0.06415,0.10550,-0.01211
13,14,34332.0,291.3,0.007644833,0.07331,-0.16029,0.20385,-0.07784
14,15,34993.2,285.8,0.000287203,0.00270,-0.02627,0.04204,0.01563
15,16,35634.2,280.6,0.000050029,0.00046,-0.00759,0.01805,-0.00888
16,17,37173.2,269.0,0.006953733,0.06158,0.16690,-0.14784,0.10896
17,18,37687.9,265.3,0.032163579,0.28096,-0.12968,0.51235,0.04043
18,19,37949.2,263.5,0.018615710,0.16149,-0.07206,0.39006,0.06442
19,20,38629.5,258.9,0.034267609,0.29204,-0.37960,-0.15210,-0.35329
