,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7551.1,1324.3,0.000020615,0.00090,0.01826,-0.02217,-0.00858
1,2,19622.6,509.6,0.002594216,0.04352,0.16533,-0.00362,0.12719
2,3,22079.4,452.9,0.003062677,0.04567,-0.00295,0.17081,-0.12838
3,4,22836.6,437.9,0.005124095,0.07387,0.07169,0.18330,-0.18743
4,5,22979.6,435.2,0.009412208,0.13484,0.30416,-0.11270,0.17213
5,6,25070.6,398.9,0.000050920,0.00067,-0.01083,0.01942,-0.01320
6,7,27507.0,363.5,0.018084276,0.21644,-0.46327,-0.03116,0.02906
7,8,29969.4,333.7,0.000412461,0.00453,0.06536,0.00364,0.01567
8,9,30215.0,331.0,0.003371560,0.03674,0.18797,-0.03715,0.00480
9,10,31392.0,318.6,0.005034824,0.05280,-0.19385,-0.11352,-0.04834
10,11,31611.1,316.3,0.001793815,0.01868,0.09338,-0.01318,-0.09894
11,12,32822.4,304.7,0.013160922,0.13201,0.30776,-0.18477,-0.05614
12,13,33469.1,298.8,0.011817714,0.11624,-0.29596,0.08736,-0.14499
13,14,33650.5,297.2,0.004676010,0.04575,0.10782,-0.18471,-0.00190
14,15,34730.8,287.9,0.006182979,0.05861,-0.22851,0.07694,-0.02176
15,16,36859.1,271.3,0.011675470,0.10428,-0.25440,-0.17367,-0.09694
16,17,37371.2,267.6,0.011653553,0.10266,0.31888,0.02458,-0.01923
17,18,38387.9,260.5,0.011280286,0.09674,-0.31083,0.00247,0.01081
18,19,38564.8,259.3,0.004179153,0.03568,-0.16570,-0.07229,0.05470
19,20,39806.8,251.2,0.002528517,0.02091,-0.01945,0.12841,0.06360
