,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6725.2,1486.9,0.000143392,0.00702,-0.04138,0.04874,0.05415
1,2,12177.3,821.2,0.001408111,0.03807,-0.13293,0.13268,0.05284
2,3,19237.5,519.8,0.003807628,0.06516,0.16272,0.16514,-0.10683
3,4,24846.5,402.5,0.005874565,0.07784,0.22295,0.01851,-0.16669
4,5,25104.4,398.3,0.010076475,0.13214,0.12335,-0.33906,0.04426
5,6,27867.3,358.8,0.000290873,0.00344,0.01327,-0.04444,-0.03586
6,7,28366.8,352.5,0.000049607,0.00058,0.01992,-0.01187,0.00616
7,8,29065.8,344.0,0.002886977,0.03270,-0.07550,0.16122,-0.03174
8,9,32150.8,311.0,0.006080999,0.06227,-0.13913,0.14881,-0.14410
9,10,32740.9,305.4,0.001384782,0.01392,-0.02627,0.10185,-0.05349
10,11,33608.7,297.5,0.001033603,0.01012,0.00041,-0.06466,0.07710
11,12,34411.6,290.6,0.000791977,0.00758,-0.08055,0.03274,-0.00412
12,13,35160.8,284.4,0.358657892,3.35813,-1.32217,1.25047,-0.21520
13,14,36052.6,277.4,0.018609360,0.16993,-0.39569,0.11458,-0.01517
14,15,36562.1,273.5,0.000383456,0.00345,-0.01283,-0.05153,0.02516
15,16,36714.8,272.4,0.065756882,0.58963,0.58518,-0.47051,0.16065
16,17,38471.9,259.9,0.057903974,0.49550,0.51269,-0.44317,-0.19039
17,18,39487.2,253.2,0.098927215,0.82477,-0.69882,0.57927,-0.02955
18,19,40413.8,247.4,0.020054219,0.16336,-0.33566,0.22248,0.03460
19,20,41356.9,241.8,0.000838199,0.00667,0.05782,0.02141,-0.05357
