,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,9317.2,1073.3,0.004075592,0.14401,0.19101,-0.22767,-0.23598
1,2,10847.0,921.9,0.000044636,0.00135,-0.02027,-0.02089,-0.02253
2,3,15987.9,625.5,0.014288762,0.29422,-0.50015,0.14111,0.15544
3,4,17766.8,562.8,0.000133144,0.00247,-0.04723,-0.01182,0.00985
4,5,19653.1,508.8,0.001164233,0.01950,0.07641,0.10951,0.04088
5,6,23471.3,426.1,0.010624861,0.14903,0.33670,0.13076,0.13623
6,7,26867.2,372.2,0.001589361,0.01947,0.13527,0.00532,0.03388
7,8,27521.2,363.4,0.000287020,0.00343,-0.04377,-0.00296,-0.03885
8,9,28397.1,352.1,0.009765484,0.11321,-0.26581,-0.16217,-0.12751
9,10,29583.6,338.0,0.289854753,3.22556,-1.63114,-0.43886,-0.61021
10,11,30702.2,325.7,0.238057391,2.55263,1.42279,0.48891,0.53782
11,12,31397.8,318.5,0.001050421,0.01101,-0.08314,-0.04682,-0.04370
12,13,32808.9,304.8,0.002476814,0.02485,-0.14313,-0.05010,-0.04310
13,14,34672.1,288.4,0.004245945,0.04032,-0.01331,-0.16473,0.11402
14,15,35184.6,284.2,0.002215389,0.02073,-0.07540,-0.11034,-0.05356
15,16,36651.9,272.8,0.002407470,0.02162,0.14694,-0.00570,0.00049
16,17,37971.5,263.4,0.015860139,0.13751,0.35155,-0.07993,0.08679
17,18,38486.6,259.8,0.001419224,0.01214,0.06045,0.08743,0.02901
18,19,38540.5,259.5,0.000315690,0.00270,-0.03136,-0.02553,-0.03258
19,20,39221.6,255.0,0.003433443,0.02882,0.11787,0.12216,0.00136
