,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,3246.9,3079.9,0.000001490,0.00015,0.00016,-0.00056,0.01228
1,2,8389.4,1192.0,0.000004088,0.00016,-0.01176,-0.00470,0.00010
2,3,12742.5,784.8,0.000020118,0.00052,-0.00158,0.00013,0.02274
3,4,18008.0,555.3,0.001663752,0.03042,-0.00074,-0.00556,-0.17431
4,5,18289.1,546.8,0.109935076,1.97888,-1.13831,-0.82645,0.01014
5,6,18356.2,544.8,0.001868962,0.03352,-0.05406,-0.17486,0.00451
6,7,18709.6,534.5,0.062739457,1.10396,-0.80474,-0.67551,0.00690
7,8,21149.4,472.8,0.000320737,0.00499,-0.00403,0.00329,0.07047
8,9,24755.9,403.9,0.009706674,0.12908,-0.32183,-0.15970,0.00215
9,10,25100.9,398.4,0.012059476,0.15817,-0.39766,0.00563,-0.00129
10,11,25379.2,394.0,0.002332938,0.03026,-0.00594,-0.00338,-0.17383
11,12,27987.1,357.3,0.037629592,0.44264,0.60346,0.28006,-0.00618
12,13,29088.2,343.8,0.000000817,0.00001,0.00165,-0.00031,0.00254
13,14,29539.3,338.5,0.000101769,0.00113,-0.01016,-0.00346,0.03192
14,15,29912.6,334.3,0.002892910,0.03184,0.09293,0.15227,-0.00398
15,16,30344.2,329.6,0.003865895,0.04194,-0.17456,-0.10704,0.00351
16,17,32687.6,305.9,0.000708338,0.00713,-0.03736,0.07567,-0.00357
17,18,34413.5,290.6,0.037382164,0.35761,0.43920,0.11381,0.38957
18,19,34455.1,290.2,0.042462513,0.40572,-0.31195,-0.06078,0.55201
19,20,35946.2,278.2,0.001778084,0.01628,0.00929,-0.00500,0.12717
