,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,540.0,18517.1,0.000055972,0.03412,0.11858,0.14096,0.01376
1,2,3653.0,2737.5,0.003930340,0.35421,-0.06449,-0.59005,-0.04345
2,3,5959.6,1678.0,0.000115614,0.00639,-0.07224,0.00632,0.03358
3,4,6664.5,1500.5,0.000604929,0.02988,0.16138,-0.06190,-0.00276
4,5,13615.4,734.5,0.077283102,1.86866,-0.07917,-1.36107,-0.09943
5,6,19933.0,501.7,0.009662423,0.15958,0.07089,-0.04279,0.39080
6,7,23549.6,424.6,0.026533328,0.37092,-0.07939,-0.60264,-0.03800
7,8,25082.3,398.7,0.000965133,0.01267,-0.03089,-0.03850,-0.10115
8,9,25934.5,385.6,0.021266324,0.26995,0.02604,0.51296,0.07841
9,10,26119.7,382.9,0.005794647,0.07304,-0.09140,-0.08508,0.23967
10,11,28259.1,353.9,0.015108566,0.17601,-0.27174,0.07717,-0.31019
11,12,30574.6,327.1,0.119144617,1.28289,-0.09688,-1.12517,-0.08651
12,13,32229.6,310.3,0.023731749,0.24241,-0.22241,-0.38309,-0.21491
13,14,32576.9,307.0,0.050071845,0.50601,0.04047,-0.70944,0.03274
14,15,33116.5,302.0,0.006876889,0.06836,0.10551,-0.06995,0.22878
15,16,33753.5,296.3,0.027839769,0.27153,-0.02275,-0.52035,-0.01584
16,17,34603.7,289.0,0.000090737,0.00086,0.01878,0.02211,-0.00465
17,18,35965.5,278.0,0.008792844,0.08049,-0.11979,0.01837,-0.25651
18,19,36235.0,276.0,0.000155487,0.00141,0.03236,-0.01509,0.01173
19,20,37661.2,265.5,0.000968635,0.00847,0.08866,-0.01834,0.01642
