,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,13721.0,728.8,0.000025612,0.00061,0.00736,-0.02272,0.00664
1,2,23934.7,417.8,0.007973574,0.10967,0.24335,0.09615,0.20300
2,3,26907.8,371.6,0.002444960,0.02991,0.14249,-0.09780,-0.00668
3,4,30887.4,323.8,0.000485229,0.00517,-0.04498,-0.04460,-0.03405
4,5,31449.5,318.0,0.018320296,0.19178,0.36555,-0.23588,0.05014
5,6,33174.9,301.4,0.002591966,0.02572,0.03332,-0.15236,-0.03737
6,7,33954.8,294.5,0.003135052,0.03040,-0.17256,-0.02352,0.00808
7,8,35040.3,285.4,0.000887037,0.00833,0.01017,-0.09021,0.00959
8,9,35701.6,280.1,0.001700792,0.01568,0.10377,-0.04461,0.05409
9,10,36114.0,276.9,0.001312700,0.01197,-0.03520,0.09824,-0.03281
10,11,36872.6,271.2,0.088616828,0.79120,0.24165,0.73182,-0.44413
11,12,39190.8,255.2,0.010619019,0.08920,-0.19209,0.20204,0.10716
12,13,40722.2,245.6,0.001869026,0.01511,-0.10457,0.05258,0.03757
13,14,41264.9,242.3,0.003339369,0.02664,-0.13310,0.08533,-0.04055
14,15,42697.6,234.2,0.000001374,0.00001,-0.00061,0.00260,-0.00186
15,16,43371.1,230.6,0.000315711,0.00240,-0.04471,0.01980,-0.00229
16,17,45059.3,221.9,0.005164338,0.03773,0.11690,0.00360,0.15509
17,18,45398.6,220.3,0.000133635,0.00097,0.02078,-0.01049,0.02067
18,19,45984.9,217.5,0.001288767,0.00923,-0.02354,-0.09136,-0.01805
19,20,46290.0,216.0,0.015902624,0.11310,0.08818,0.31748,-0.06729
